iteration,logZs,elbos,Ts
10,-3.965625193902168,-5.8955593260989625,46
20,-4.114007636659818,-5.607664306601119,40
30,-2.9257936593951825,-5.372381316023148,41
40,1.0134499190430364,-4.456095941600726,56
50,-4.7385909079821875,-6.110638855022664,44
60,-4.428152429693319,-5.605041872693985,46
70,-4.757673474084099,-6.172935332788401,42
80,-2.2464568353515997,-4.656447875285375,51
90,-3.642916496190997,-5.614817533671141,47
100,-4.369211645067428,-6.057216406560266,46
110,-4.143649487568481,-5.822315887664147,44
120,-1.866484926091992,-5.044599803812177,48
130,-2.752801239372541,-6.162135332112386,43
140,-4.723235608267855,-6.119813859358729,44
150,-2.0987260033970996,-6.201782671331878,39
160,-3.2171883244636863,-5.4010791012988015,45
170,-2.9745146284706148,-4.718768565250384,48
180,-4.269993649024668,-5.653496445305504,45
190,-1.979578484770062,-6.123324208607614,41
200,1.6456051469359108,-5.154501404687333,52
210,-0.9754473551034262,-5.412869106808406,45
220,-4.447627744693639,-6.193817217932439,42
230,-3.910300878524928,-5.88616021484336,45
240,-2.429658995500181,-5.475859531197503,47
250,-2.922290520993843,-5.1592366040198,48
260,-3.054887280658146,-5.380810879660451,44
270,-3.2592332766500207,-6.025633458842627,43
280,-3.7671619667866505,-6.096134234672463,43
290,-4.213846433814705,-5.744749588850523,46
300,-3.842532326891358,-5.5392838747317645,42
310,-2.7269825309705387,-5.500512526932911,41
320,-4.956084468937821,-6.236415401346223,41
330,-5.1549922719753365,-6.102480750041191,40
340,-5.013494679813578,-6.295289703232814,42
350,-4.44038152687418,-6.188764137803866,39
360,-2.431960390444484,-5.640711383027347,44
370,-2.92013764020121,-5.170604015378928,48
380,-3.0256374145039215,-5.798947969309568,48
390,-3.465842261886684,-6.157629500024841,40
400,-3.409806734781772,-5.643255335556506,44
410,-3.3979614350913385,-5.179006606223848,50
420,-5.026647638346259,-6.470380498336055,39
430,-4.116417335538903,-5.584562878929006,48
440,-4.036614115352721,-6.10777516329987,44
450,-4.250905177126027,-5.566595822501862,50
460,-4.644995341357384,-5.918053784144294,43
470,-2.6156087558767327,-5.253378959432159,45
480,-4.021248670429612,-6.318731273610709,36
490,-4.422023221980193,-5.639895524304471,50
500,-5.170124082004882,-6.465267581363384,42
510,0.4715130286776019,-4.626548033963556,50
520,-3.9877605225781965,-5.3771807010094825,50
530,-3.1492899778746373,-6.0067225780165865,45
540,-4.797594820951664,-6.563674088841328,38
550,-2.6829708921073236,-5.2754439489356315,49
560,-3.645438130946057,-5.650979350387318,45
570,0.8090498818471112,-4.822237270651542,52
580,-4.726966437202727,-6.045333091265378,39
590,-3.723699941726959,-5.265859606623716,43
600,-3.811728412663379,-5.56083449267626,48
610,-4.335645318730492,-6.208845524863213,43
620,-3.2977214119434213,-5.772354367473125,46
630,-2.5884150175830447,-4.918616635127208,52
640,-3.4996479984913704,-5.285703625946917,45
650,-4.285406397597903,-5.970832497622121,45
660,-4.174873749122903,-6.14323377474361,44
670,-4.562515502246022,-5.6853289970106955,42
680,-3.3219163346691554,-5.569558552967516,49
690,-4.339256283330545,-5.870195816153851,45
700,-4.0917749992441355,-6.070702140563515,45
710,-3.1568420108680746,-5.120261490897631,49
720,-3.9147015568494385,-5.8870952888298405,47
730,-3.682288599192385,-5.818527498549306,44
740,-4.654165759502794,-6.291440090709246,41
750,-3.262922962442242,-5.428540612603613,53
760,-4.597933820753246,-5.8974404127119815,47
770,-3.750411979167678,-5.697981565821117,44
780,-1.9883051334405972,-5.038347775024565,46
790,-4.107907411048753,-5.620666644613942,48
800,-1.7680282832629497,-5.570343365579171,44
810,-4.52065225134316,-6.150551445034569,43
820,-2.9582236589527664,-4.870920650368444,46
830,-3.848776190116136,-5.183418042794854,53
840,-4.976493691128207,-6.243838295044374,42
850,-4.749020745292706,-6.6369224106475295,39
860,-3.413382962109993,-4.991590494992243,44
870,-1.9606184389122914,-4.434828363068618,57
880,-3.9082462499346735,-5.224592591763232,46
890,-3.9957340444068823,-5.4784562493083575,46
900,-2.470827012524535,-4.97850586426708,45
910,-1.2238867433390062,-5.471712572042638,45
920,-3.6684050925453864,-5.1943016097478205,47
930,-3.9066834029246764,-5.608928446510132,43
940,-4.100204772348868,-5.614184636216654,48
950,-2.7936073099107888,-5.690106882382086,45
960,-3.8278577329454184,-5.9312746442870745,42
970,-3.187288236464269,-5.960218473654846,51
980,-2.053859770507407,-5.356244342345403,46
990,-5.393947068797855,-6.589392786829992,37
1000,-2.9626714041362003,-5.785817769860681,43
1010,-4.446758766460583,-5.688013435087947,44
1020,-3.911815125634493,-5.42275555013898,46
1030,-4.120876479465943,-6.040219787014763,44
1040,-3.198164515745961,-5.924465271739425,45
1050,-4.492980817718685,-5.832621412079042,45
1060,-2.873094489840891,-5.385299941098913,45
1070,-3.9346170913925547,-6.121587230797126,45
1080,-3.812231564681988,-6.048695273491358,40
1090,-4.046565104207442,-5.901723291847223,37
1100,-5.227906642782947,-6.423655499058695,45
1110,-3.4013796653126875,-5.296114812563139,43
1120,-3.4679682242621865,-5.779266134160064,45
1130,-4.260308579003183,-6.219955350576531,39
1140,-4.288234808412174,-5.803707688558203,45
1150,-2.6677954943908393,-4.987005296006149,44
1160,-4.114587684246481,-5.429742460317512,49
1170,-2.1844668267606506,-6.230258885910958,43
1180,-3.979963305030825,-5.483513771509768,47
1190,-3.4963793488512724,-5.350208482669776,47
1200,-4.843920724009012,-5.851730966045929,43
1210,-2.2350620484631074,-5.293858266614083,47
1220,-4.238880136345461,-5.774309957321959,44
1230,-3.988935363376293,-5.61974474430284,43
1240,-3.3532954019828187,-6.240985844340373,38
1250,-5.000393980051675,-6.130907208159808,41
1260,-5.9871883426736785,-6.728813058549189,39
1270,-3.773429003804676,-5.22461874990578,47
1280,-5.222518208923105,-6.514283247897658,38
1290,-3.900598671858213,-4.95241691907522,51
1300,0.300145922540608,-5.4284538683487735,46
1310,-2.2478665860473646,-5.566584165071089,48
1320,-4.081027414301845,-5.76658916260662,40
1330,-3.8875563882149597,-5.21449116084874,44
1340,-2.6774227970120403,-5.583200455139891,46
1350,-4.206718982338877,-5.502545686259336,42
1360,-5.216336368553846,-6.293564641365371,41
1370,-2.910415612324158,-5.931247132502359,45
1380,-2.2180860930220154,-5.635500189103404,41
1390,-2.9854712103655547,-5.32625934834281,49
1400,-3.452965454241557,-5.9696339452875975,43
1410,-5.047002558100271,-6.281258141647098,45
1420,-3.0165260284238316,-5.585090794523474,51
1430,-4.028306631603464,-6.3384661134240154,42
1440,-4.4016637559524785,-5.9298350082433915,43
1450,-2.2063148987828094,-5.1569919402891395,49
1460,-2.7324689636121384,-4.849184751203562,50
1470,-5.149692721872558,-5.987102833157564,43
1480,-3.8024151952856617,-5.685632540912769,45
1490,-3.3369470409746036,-5.93831442836846,43
1500,-4.882504180268404,-6.629964439680039,38
1510,-4.670936978618584,-6.048178553195316,46
1520,-3.3585892811586087,-5.423663495984622,45
1530,-3.4310584703530083,-5.724457775399362,45
1540,-3.4240424894680594,-5.78863813220906,46
1550,-4.731616064219442,-5.787652210287871,50
1560,-2.870680975872331,-5.699436509037256,46
1570,-3.495779337125528,-5.669329253394884,51
1580,-3.8042975023117567,-5.919798763925829,48
1590,-4.690932801275295,-6.058559033701757,45
1600,-4.264368779096162,-5.993807916437318,43
1610,-3.392722738694173,-5.296831645805102,50
1620,-3.9766054904551984,-6.044176872863501,51
1630,-3.709721202762502,-5.1824551941001,48
1640,-0.5184101726279238,-4.6790267227682865,52
1650,-3.000713840861339,-5.73350600454371,42
1660,-3.4556754347187923,-5.451998369222298,46
1670,-3.4221848164588717,-5.77004850898136,45
1680,-2.074887975795452,-5.349252520229396,41
1690,-4.103697777623305,-5.838257248020683,47
1700,-4.298632632188653,-6.067402831625416,46
1710,-2.1147631908086924,-4.837508292945228,48
1720,-3.869496117206093,-6.192988013530491,39
1730,-2.7283586546831744,-4.671431442684004,48
1740,-2.9999453946749597,-5.939104911089757,42
1750,-5.124707181434406,-6.28354945005815,39
1760,-3.930244711206106,-6.193761390089797,38
1770,-3.884663027539005,-5.666749289926685,44
1780,-3.647127187567276,-5.85022867690632,43
1790,-2.015493754840551,-5.2487409989364595,45
1800,-4.5346562214,-5.527373555402789,43
1810,-2.7958292870501555,-4.9489302214846305,50
1820,-1.415414538207811,-5.501364771464432,43
1830,-4.008651180469567,-6.2678916328455365,40
1840,-3.4053788177920747,-5.373408888727103,44
1850,-5.191659227169004,-6.123845311953617,39
1860,-5.164117463113816,-6.252765043993712,44
1870,-1.4615903904637668,-4.656184239127709,52
1880,-5.039469191589103,-6.594026708403482,38
1890,-3.8947352342389747,-5.973197964935691,48
1900,-2.3385576663976466,-5.345761760957161,45
1910,-4.1000324256206735,-5.513314827247187,45
1920,-2.91686804535067,-6.26574829305268,37
1930,-1.9194132073534884,-6.110306677586664,43
1940,-2.9507905791143005,-5.564110427840357,49
1950,-2.893848445639262,-4.893693326470099,52
1960,-4.218136686183361,-6.006170704819213,46
1970,-4.863264221231702,-6.191588273188482,47
1980,-3.217171893139963,-5.758081023591968,48
1990,-4.243598706564487,-5.682951844418279,45
2000,-1.8281804083616815,-5.41295218384608,49
2010,-4.275867663002882,-5.7299590890008245,46
2020,-2.058319064525203,-5.103196580659872,50
2030,-4.993522460116472,-6.177928221368921,39
2040,-2.892125700086136,-6.709298024505928,40
2050,-4.170557398752363,-5.843226397841911,44
2060,-4.8293308377311,-6.067249017520802,46
2070,-3.1643534786641134,-5.917853541221801,42
2080,-3.9192363432158883,-5.829178674216725,40
2090,-4.500408168067773,-5.775329909553475,43
2100,-3.996515224280616,-5.462142596208964,47
2110,-4.223422739080364,-5.5809549850265,46
2120,-3.3459491513224027,-5.5499954944426495,46
2130,-4.340226322102817,-5.960337530696131,45
2140,-2.7600510414579356,-6.2652362333777285,41
2150,-3.150399106240276,-5.849965387083573,43
2160,-2.8145039455059395,-5.524664081324095,46
2170,-3.8677493128032334,-5.762743393275197,43
2180,-4.678763195689806,-6.191005472421979,39
2190,-1.141881626771569,-5.779033636842692,47
2200,-4.177351126240337,-6.182267587683365,42
2210,-4.274543121462358,-5.832910394396215,48
2220,-4.9542211632170705,-6.0184653879260965,42
2230,0.5833162589356395,-5.124184165118088,51
2240,-3.309899800193554,-5.6488365433801775,46
2250,-2.664418754711329,-5.60228132886387,39
2260,-2.765248104392831,-5.295502364574711,49
2270,-3.503445392930085,-5.862976644553364,40
2280,-2.729333681133273,-4.946526875688036,52
2290,-3.8889894826922267,-5.47092484065058,44
2300,-1.953405061665637,-5.634061422644606,48
2310,-3.975124567975649,-5.645112349734583,45
2320,-3.700055790878261,-6.1300377053415644,44
2330,-4.337818067375721,-5.655015704766289,47
2340,-2.3974305814069097,-5.246470878295096,49
2350,-3.887963301129944,-5.849786008777924,48
2360,-3.509306674473721,-5.057616441983476,50
2370,-3.8988421649967737,-5.746744476515187,47
2380,-4.032736763539848,-5.908069652756881,46
2390,-3.0595503791324576,-5.716656830197857,45
2400,-6.644587326444219,-7.562460997785718,35
2410,-1.0169158651256294,-6.137665466119247,46
2420,-3.3456532845064095,-5.459347159278782,45
2430,-3.167850007506526,-5.913495763140177,47
2440,-3.778914430336079,-5.385181033179179,48
2450,-3.9715420446594663,-5.495725895152233,50
2460,-2.7748413596094212,-5.682225098308635,50
2470,-4.42682538496277,-6.056700821481311,47
2480,-3.7665948148672195,-5.543471760328025,46
2490,-3.128105014420959,-5.336414077930662,47
2500,-2.898643508817147,-4.695379418172876,50
2510,-5.0845909232080295,-6.432944500012009,43
2520,-3.1055852324985564,-6.394209552229202,42
2530,-1.7438013260849539,-4.530514123525642,57
2540,-4.793531440690107,-6.052691351057959,50
2550,-4.256434016906949,-5.70878943380181,44
2560,-4.185531119703519,-5.534216722428045,49
2570,-4.330527775862562,-5.767132195868012,49
2580,-3.2817636964620127,-5.674182790469082,46
2590,-4.576451837239674,-6.528522705515453,43
2600,-3.4723834329589582,-5.764324619185628,48
2610,-4.511176637141592,-6.183531760041525,45
2620,-4.7668858559916805,-5.627227321554493,49
2630,-5.079876130589177,-6.200104168729381,42
2640,-3.8210405931754448,-6.168565452190855,40
2650,-4.314002978725298,-6.607408603544013,34
2660,-2.802988543975919,-5.769557046805204,46
2670,-2.159221544815036,-5.142932759196309,51
2680,-4.319289294984633,-6.362187908230387,43
2690,-4.035423405066277,-6.020520258408402,49
2700,-2.435160822488957,-5.653574912681905,49
2710,-1.9659826651256944,-5.488959081379057,47
2720,-3.1500988471121327,-5.135052355357353,52
2730,-0.11447652819734078,-4.727168702316075,53
2740,-3.820963667477761,-6.318383298793683,41
2750,-4.029613229152872,-5.770063028417258,48
2760,-4.01694531838637,-5.638667638303317,42
2770,-3.104591657157535,-5.035231316065312,46
2780,-3.112071188269226,-5.628201046858403,48
2790,-2.5715959051765642,-5.392884088367817,45
2800,-3.964561101683466,-5.8979365637000045,41
2810,-3.4904463953355167,-5.666803320064379,45
2820,-2.3287217172408914,-5.317190992060409,47
2830,-3.1556507031663688,-5.724778004510731,47
2840,-3.7522265520817517,-5.991172206915938,47
2850,-4.718758208049446,-6.038845276568588,46
2860,-3.5224852616340705,-5.8644895988646875,43
2870,-4.322133168043468,-5.651543072015408,43
2880,-4.167814973084398,-5.6440335386031855,49
2890,-4.596705003966056,-5.797320439788142,43
2900,-2.9188200860067415,-6.1373376743754156,40
2910,-3.5968313894469084,-5.3731736893979685,44
2920,-2.3527042507164984,-5.514859567852179,45
2930,-4.701259849386476,-6.058566864118278,48
2940,-3.013969506169872,-5.659362556507244,45
2950,-4.742772274067365,-6.106175940698517,42
2960,-1.7450005946694995,-5.1084304208017235,50
2970,-4.3070175156380355,-6.251257918264173,43
2980,1.1134432872806825,-5.1300029334802035,48
2990,-4.1098811428169,-6.21206072907799,43
3000,-3.763829924362813,-6.099143602395604,42
3010,-2.8189633800154392,-5.243944666937805,42
3020,-5.2147028824866535,-6.443710191649792,39
3030,-4.638159128272024,-6.127702301799762,49
3040,-1.7809910110795082,-5.065847137334681,50
3050,-3.515392557971469,-5.868638080902204,45
3060,-5.446604696387691,-6.392183043080486,38
3070,-1.5623183341283646,-5.965643598121593,46
3080,-4.122154159117179,-6.147365524033357,41
3090,-4.189298812318054,-5.468179515209627,50
3100,-1.9301496813814876,-4.98625415868272,50
3110,-4.326348814823988,-6.2102508330379464,43
3120,-2.6271936963811844,-4.824184583885072,47
3130,-4.916107547751987,-6.036496463096954,47
3140,-3.7905774196947677,-4.732469850898603,52
3150,-3.9785170902705156,-5.780578162708646,46
3160,-4.0876418478758465,-5.869241669630065,46
3170,-2.53884667871072,-4.6083807695302275,48
3180,-3.2360015254875485,-4.888418326015299,44
3190,-3.943529696875548,-5.098288638673911,50
3200,-2.5708790925966083,-5.923509232887447,44
3210,-4.628323297296364,-5.953219680190984,46
3220,-2.249566522961765,-5.297388976399301,45
3230,-4.072415153358744,-5.434031693374398,43
3240,-3.149066566820216,-5.328166188420793,48
3250,-3.2415143118657688,-6.266128038116226,42
3260,-4.214160420341151,-6.064508627183657,41
3270,-5.356394747086946,-6.056020440319342,40
3280,-2.2518340582577627,-4.455850094927111,53
3290,-5.299845195153559,-6.320529734328922,38
3300,-3.50326319044757,-6.259247187791748,44
3310,-3.9212525496714052,-5.940711988722801,41
3320,-2.3441858365535637,-5.092004504889568,45
3330,-2.4667521468199523,-5.516644565496283,46
3340,-4.052432345679249,-5.471171767262283,47
3350,-3.8378091939152226,-5.739364188165984,46
3360,-4.928185583703207,-6.218410818888287,44
3370,-3.824686727234857,-5.690455081633466,48
3380,-5.098176448249195,-6.903566255108883,39
3390,-1.529255955188986,-5.583587823455245,46
3400,-3.1631676091747982,-5.297547510559903,46
3410,-4.4770451613028595,-5.972272108281222,43
3420,-3.7258221300975523,-5.563628411695372,46
3430,-2.8994083882217563,-5.778124557795517,44
3440,-2.8839488233072306,-4.76100263923841,58
3450,-3.7998736764536467,-6.311744696463624,42
3460,-4.104660047723067,-5.61182919498513,44
3470,-5.067526007424856,-6.524113348283639,41
3480,-3.557054744679734,-5.802188750382601,39
3490,-3.2947696801665147,-5.979140743109775,43
3500,-3.0637509416388427,-5.255895528687285,46
3510,-3.295810938684122,-5.278846412102515,45
3520,-3.643830553877273,-6.049416634487592,39
3530,-1.4422259451737647,-4.928953238715068,51
3540,-3.0083071339003404,-6.174866529384468,41
3550,-4.211689585986884,-5.303625119040423,51
3560,-3.9078328063684333,-5.452701857622172,45
3570,-4.434710749552681,-6.346764928926042,39
3580,-3.0242918844086586,-4.755159625518988,51
3590,-3.633242811760902,-5.3279666011498765,49
3600,-2.8788283291468453,-5.62958668329897,43
3610,-1.2566116981157038,-5.0377479142812,44
3620,-3.7884339726727814,-5.659281820916154,45
3630,-5.077995817737205,-6.298660920869911,45
3640,-4.178390737577041,-5.435464681901944,41
3650,-3.813559258080816,-5.388919047395461,45
3660,-1.3005594296969227,-5.020785076667692,50
3670,-4.941562112768664,-6.143556078557068,43
3680,-1.72915834298696,-6.515064116119855,38
3690,-4.268561580042642,-5.703859722030895,44
3700,-0.5865843480451427,-4.980061730594949,53
3710,-4.96627955528344,-6.464877856374575,39
3720,-4.237306119733276,-5.790110622106919,47
3730,-1.3358035560336305,-5.711371291113808,45
3740,-3.9757076132175984,-5.208623984211562,46
3750,-4.968835214131803,-6.0044700330982606,39
3760,-5.107705678349493,-6.385575849076986,42
3770,-4.3891865271228685,-5.927153033844412,42
3780,-2.8020069322687573,-6.124152909607816,35
3790,-3.970526420722708,-5.638100964547668,46
3800,-3.8067862651471818,-5.762287487927074,41
3810,-3.032039602176707,-5.1173251338687695,47
3820,-2.6795044535289816,-5.51773342377256,49
3830,-1.2779030589748706,-4.82959866136821,49
3840,-3.9631732363445686,-6.254530695162627,40
3850,-3.6596797739231572,-5.870097267857478,39
3860,-4.007807135330432,-5.930918122403116,37
3870,-4.114516040941319,-5.959677302191974,42
3880,-4.958391129612678,-6.304962784541063,41
3890,-3.9254509527556847,-5.952838613248471,46
3900,-3.509121075903838,-5.430142354379667,46
3910,-3.5745178441909538,-5.60221150359642,47
3920,-4.5455512264529645,-5.914443802871303,47
3930,-4.141439829331822,-5.683630154883912,45
3940,-4.366950617663281,-5.548677537146071,43
3950,-2.981571231309828,-5.883088112209124,40
3960,-3.335078519159875,-6.257732916300264,42
3970,-3.5116599607196295,-5.820869175467966,44
3980,-3.5824792764696185,-5.612654511957892,46
3990,-4.522684518207413,-5.512570445109072,45
4000,-4.593739974238104,-6.534907760011994,41
4010,-5.278083442169105,-6.695502932435312,38
4020,-5.047011441924061,-6.416917300459163,42
4030,-4.059843499868724,-5.20072709736636,47
4040,-3.2656065553859426,-5.8680491384064695,40
4050,-4.136984423250399,-5.865309067238474,44
4060,-3.291996385803591,-5.859910799110647,41
4070,-3.0675345622365637,-6.036028806764391,44
4080,-5.110614701606968,-6.202096174803091,41
4090,-3.447164361379707,-5.743519265835921,47
4100,-2.5135281704335477,-5.290396920063462,47
4110,-4.444119351516485,-5.849780252966713,45
4120,-1.9732384790647397,-5.145461695252253,51
4130,-3.342360764790374,-5.373091169865855,43
4140,-3.7184498982540917,-5.742815815307295,43
4150,-4.003826221174834,-6.231645373326669,40
4160,-2.690709071064085,-5.873847810006131,43
4170,-4.317753762576167,-5.633041152322854,43
4180,1.61950988180048,-6.159994357870709,41
4190,-1.345292580058835,-5.6017550013166195,44
4200,-0.17532968594030196,-5.280758844188821,49
4210,-2.978711204373279,-5.120270501404555,46
4220,-4.38311008357107,-6.212514903669778,40
4230,-2.5034665448848763,-5.288162826648395,44
4240,-4.9365634690509985,-6.414476393018862,39
4250,-4.611291424077708,-6.117937163286482,44
4260,-5.584096791094583,-6.743945341913649,38
4270,-3.847484662998231,-5.653955137975869,46
4280,-3.6551422626608012,-5.382010499746517,45
4290,-3.8385618211264587,-5.529451584563989,49
4300,-4.448458807542687,-6.018861693837895,47
4310,-2.139000809294921,-5.922098499654323,46
4320,-3.1261344185173403,-5.521155707603187,49
4330,-4.773197942269007,-6.2474854465637195,43
4340,-1.8539239912578631,-6.326112673060318,46
4350,-2.706550416830797,-6.1830451677057505,41
4360,-3.406104707920921,-6.212811660786526,44
4370,-1.8223369574457446,-5.983402532289131,44
4380,-4.00209075912171,-6.1283644876229,44
4390,-1.7561621346493494,-5.760819953649421,47
4400,-3.6609176755882737,-5.89216240963636,47
4410,-4.274556286297698,-5.874643642819699,43
4420,-2.707458246690131,-5.275491536165966,48
4430,-3.4882115046136764,-6.13767814150177,42
4440,-4.258145352459759,-5.121319227294415,49
4450,-3.7006146929984416,-5.295868638431481,47
4460,-3.435849053181172,-5.232894886729639,56
4470,-3.995769951082277,-6.0637429205740006,41
4480,-4.344788497433385,-6.671554058358184,39
4490,-2.639074080584832,-5.080195884837583,46
4500,-3.308560204816667,-5.381263677573106,43
4510,-4.713940664125188,-6.5779115240492585,40
4520,-5.007519513253021,-6.008015472984049,46
4530,-3.5723879338470033,-5.252570712545142,48
4540,-4.13982273310334,-5.669222787732779,43
4550,-3.3405281175819512,-5.268351379262125,53
4560,-4.089934222514623,-6.2737041481801095,43
4570,-4.807066462165107,-6.5321748726326705,35
4580,-5.208194135607575,-6.100225593302284,41
4590,-1.4751696098276539,-4.766389144290096,47
4600,-4.482599250058638,-5.703168222194708,53
4610,-4.159810316716408,-5.884034952108214,48
4620,-3.286622575329834,-5.839103639638074,50
4630,-2.391978616821021,-5.108929107537595,49
4640,-4.483210813559334,-5.7786422320811655,43
4650,-4.665079032513167,-5.906301047662802,45
4660,-2.937229645794461,-5.258501379671423,46
4670,-3.9079039142631813,-6.145462023383635,38
4680,-4.341820397910986,-5.642345238442972,45
4690,-2.2055540614947864,-5.334976312370536,48
4700,-3.9578797143969418,-6.283343547943464,40
4710,-1.550471552670783,-5.15603510486483,49
4720,-3.7711058306364986,-5.584038260890558,46
4730,-3.202155098639912,-5.86769262754142,48
4740,-4.327636195737105,-5.824613206267234,39
4750,-4.169387630383553,-5.506595008602553,41
4760,-3.5101360699978668,-5.69469430351973,42
4770,-3.8500793789009724,-6.056650104999847,45
4780,-1.478279470297679,-6.469137573430028,43
4790,-3.145847766019338,-5.807871824831641,44
4800,-3.5085097110017402,-6.19171057104158,46
4810,-4.3015021676919245,-5.742803936802719,40
4820,-4.64528640185531,-5.9833870826469315,38
4830,-4.861525302343107,-6.433341775861853,40
4840,-4.036973623507572,-5.970559358231413,40
4850,-1.5636072158318042,-5.919067331695642,40
4860,-4.233796924481287,-6.50891938147389,38
4870,0.2055160465592838,-4.712966811191033,53
4880,-3.6884414914400194,-5.2777037469817305,43
4890,-4.980360365047044,-5.959784509712364,44
4900,-4.151248296566074,-5.583274909521955,42
4910,-4.130778850968406,-5.605721237170996,45
4920,-1.3752075246514979,-5.516762472200098,41
4930,-5.197582814328066,-6.106242850283073,44
4940,-3.411332547581134,-5.11441400698889,45
