iteration,logZs,elbos,Ts
10,-1.9874710656593968,-5.613401695379127,104
20,-2.0875564423629953,-5.848447632898702,90
30,-2.6083863041412996,-6.972721591363158,101
40,-1.7222399548525653,-5.516971909350109,86
50,-1.4241618645932,-4.204368186577457,70
60,-1.0140135766511715,-4.6060767829782465,83
70,-2.7526859503333343,-6.6234576186454035,103
80,-1.2998017110924316,-5.025791065815834,89
90,-1.0932484451601834,-4.9657481271140185,83
100,-3.004298053458326,-6.519378988521487,85
110,-3.11519632187742,-4.858037502225668,83
120,-3.0739098933936972,-5.888095680636529,88
130,-1.6003692366381568,-5.011058851306,93
140,-2.0426784961762827,-5.596854263327859,88
150,0.06814196417254914,-4.838501879401913,94
160,-2.57810563609011,-6.15059645145716,100
170,-2.302943233956153,-6.5787144885061535,99
180,-2.283709062432033,-5.777324293965924,95
190,-2.0921909927198907,-7.215151570049767,111
200,-1.6052341814812277,-5.460576383992147,102
210,-2.4789038264398995,-5.79422312414406,86
220,-1.821750529260696,-5.679424834124356,98
230,-2.528772553705206,-5.563397451492839,85
240,-1.6616652526302782,-5.156334531019075,106
250,1.0294985132670642,-5.336290571839432,79
260,-1.7621687670095376,-5.04181744323501,79
270,-3.2090677399276375,-5.738135242362341,96
280,-1.7363861324134535,-6.354466268712318,96
290,-1.3075321917954343,-4.907102172871923,88
300,-1.7351274126247387,-5.669400062036186,85
310,-2.04752821323886,-4.883469439691033,90
320,-1.3407318545146736,-5.007363247292964,97
330,-2.451991277651995,-6.544219407899498,101
340,-3.3800227273006502,-5.439927690044421,87
350,-2.760453881874393,-6.330642864350874,106
360,-1.1310319922987273,-5.023781923767965,83
370,-0.6127803708942872,-5.49816496774284,94
380,-3.3128967020890223,-4.748820918261881,60
390,-2.225118875711093,-4.64203310186004,61
400,-2.2820127845271383,-5.214347120759098,98
410,-2.920038966381357,-6.505976160739162,91
420,-3.063700942703574,-5.928581498093258,97
430,-2.6439362009985237,-5.742477071895721,88
440,-1.1269660290077854,-4.706046956514238,78
450,-4.150639587925844,-6.026436108176299,84
460,-0.32504058336540087,-4.944648193744489,93
470,-1.3695736698335672,-3.99549462350543,65
480,-1.622446099719587,-4.876694522361904,72
490,-3.0544850194293867,-6.036160549979556,96
500,-1.140205127796929,-4.794381166748653,91
510,-2.7845334575163223,-5.551307954739223,74
520,-1.9636252007353825,-5.594230469888044,95
530,-1.3234185781215237,-5.4305625793439605,93
540,-0.6358116870814974,-4.706185757741117,100
550,-2.6384006943202554,-4.875996334286154,76
560,-1.7482080133218534,-5.511569781029328,86
570,-3.259841456553914,-5.17893845656353,72
580,-2.9518527391569522,-4.905536142898702,74
590,-3.0667824329110127,-6.160528123360429,99
600,-3.224494874965348,-5.099901459037093,75
610,-2.2126932417160647,-5.406208086557453,83
620,0.23464555795086683,-4.794287537281987,95
630,-0.9336139127590659,-6.12959152889497,94
640,-0.23636470207705607,-4.962081640636801,87
650,-0.9035567928669197,-4.185754556934863,86
660,-2.3983240028195327,-5.416599064518406,86
670,-3.5404557652796025,-6.0808919298131405,90
680,-2.780558466665733,-5.954290254139079,105
690,-2.3677537883886774,-5.48618283674415,94
700,-2.5245188962123235,-4.8297759354149745,67
710,-2.0167532400482466,-5.97031095296347,106
720,-3.2153994729344246,-4.711226543769832,66
730,0.9992112714201631,-5.377156311313352,85
740,-3.3520772011951827,-5.757316078741128,73
750,-0.973980349723564,-5.040057092172435,95
760,-2.9575451420197765,-4.84834126913951,74
770,-3.1274069485930673,-5.589973130838247,86
780,-2.625791379979947,-6.0813882828674295,93
790,-2.801789980516125,-5.693217832359965,88
800,-2.1296507419202997,-5.354917271260559,96
810,-2.07332989922297,-4.764893491167106,84
820,-1.618147589299946,-5.401516314260229,96
830,-2.8752766191933725,-4.457776706264875,70
840,-2.132929421490145,-5.366420054446533,83
850,-1.7870302687402093,-5.587219467964957,96
860,-2.9622791528345203,-6.232290100197716,89
870,-1.7959799461208648,-6.683636948489569,103
880,-0.9043546707974937,-5.366836352162984,105
890,-1.4253231907393507,-5.262960033556272,81
900,-2.323688948316036,-6.0668214661852105,100
910,-2.4303623507400904,-6.084475748491991,93
920,-2.2580229394935256,-5.227601315552482,89
930,-1.9246858929832684,-4.432365148143518,68
940,-1.2922401628027305,-3.8978779315463115,81
950,-1.5682810615220006,-4.454861780735999,69
960,-1.4712659325226776,-5.76665431202731,97
970,-1.8595044265731335,-5.349146418494594,84
980,-1.9958002071886172,-4.975644399349837,80
990,-3.0356917669004524,-5.477871903480874,85
1000,-1.6308587010933233,-4.669774021037339,78
1010,-1.898311044403775,-4.180751453648427,76
1020,-1.9043278579050995,-5.036430211094324,89
1030,-1.0227158600266626,-5.325857276756437,103
1040,-2.001653038157873,-5.489380411332498,82
1050,-3.039257393043925,-6.393967034025024,97
1060,-2.441208118686621,-5.885397733582178,97
1070,-3.3310671827308553,-5.785750782575314,83
1080,-3.2818883307760265,-5.296523612759693,94
1090,-1.7059938432104729,-5.272356208337807,92
1100,0.08336575061965412,-5.575096710941067,95
1110,-0.4808124181074276,-5.072319398116171,92
1120,-2.399249970745556,-4.964603783876783,90
1130,-2.044836551696735,-5.704515071604344,93
1140,-1.960944272938844,-5.199669348697086,100
1150,-2.681520090778353,-5.9752700142212385,103
1160,-2.556211652046265,-5.825568801596478,80
1170,-1.672303432219136,-5.1844919250175385,89
1180,-2.8217441876596965,-6.145778581081727,96
1190,-2.2805445248784064,-5.07794305293854,65
1200,-1.128837365918376,-4.759005106425565,80
1210,-1.9518737924475817,-4.700845548948259,83
1220,-2.7441317201370903,-5.593113170581673,86
1230,-2.108763363884584,-5.567495132713713,101
1240,-1.6197357785351267,-4.7015183645887415,95
1250,-2.50172261270422,-4.8122212448562705,79
