iteration,logZs,elbos,Ts
10,-1.7400117730172686,-2.198238712220165,15
20,-1.763524838555249,-2.1041401988873383,11
30,-1.3714115676543357,-2.091199095032851,17
40,-1.902678287050975,-2.3891466709901406,15
50,-1.6446599789946221,-2.019024897827733,18
60,-1.6853538884102783,-1.9184869147959664,14
70,-1.620479950085043,-2.174343387157134,11
80,-1.7447989801306816,-2.5355899382168685,17
90,-1.533471134447559,-1.9812995377847753,19
100,-1.6619778444502027,-2.111492942711155,15
110,-0.5797894568389292,-1.7503523418525804,17
120,-1.123162616804993,-2.2340656527085327,17
130,-1.861354051576027,-2.293734951541234,16
140,-1.306141948055413,-1.9598385312236315,15
150,-1.6251275140448629,-2.3193511715056156,14
160,-1.8354570334916456,-2.1759836363406486,17
170,-0.8818006824470053,-1.8857214241561777,17
180,-1.7907586222475531,-2.1537983554296884,15
190,-1.5441865795451364,-1.9477984599202807,20
200,-1.3244992222061063,-2.101915803553222,14
210,-1.7650522115327538,-1.976099996249326,13
220,-0.9050496405914759,-1.8558712999857072,18
230,-2.1076804200349737,-2.589677831969441,15
240,-2.035808455151014,-2.1556823321619563,14
250,-1.6807595731813745,-2.348543603182775,17
260,-1.4130722978941863,-1.8446105614339408,21
270,-1.3576652007975123,-2.167162761656205,13
280,-1.5714663297378912,-2.26052638887155,16
290,-1.6478446158454647,-2.0245236319593474,15
300,-1.4325769192214821,-1.9175093148985494,17
310,-1.5776095522737275,-2.246156870602978,16
320,-1.9917036379037556,-2.1522932237227685,14
330,-0.9199916901399443,-2.2524913963834403,10
340,-1.8727695581286257,-2.3669962576174446,17
350,-1.5464948974818937,-1.8885758662949648,18
360,-1.7651666527541898,-2.2621094187051516,14
370,-1.2047914925130416,-2.0483351045166396,20
380,-1.8682390218682359,-2.1460502278142704,18
390,-1.9538271053506513,-2.2298241534427543,19
400,-2.106294895689918,-2.2307896041255004,14
410,-1.6488591931139596,-2.0519311239941285,14
420,-1.5370539677071486,-2.056358444139083,12
430,-1.835577558643983,-2.317229130191564,10
440,-1.9734311796723447,-2.2312636313974945,15
450,-1.0432275632672439,-2.000582389497354,15
460,-1.5441652945330637,-1.871413907909827,18
470,-1.8225634493773166,-2.0712459172528748,15
480,-1.4336537655132005,-2.0917341644706022,13
490,-1.3566268930341105,-1.9165911890794123,14
500,-1.3396312703049253,-1.8857207215034681,11
510,-1.4349318681377308,-2.00099065849457,15
520,-1.7198033684943848,-2.211808202127969,19
530,-1.592005284266258,-1.9099889693868408,16
540,-1.0392961869675044,-1.9652114063955841,20
550,-1.8382914669070398,-2.037026568752769,12
560,-1.692476236839129,-1.913067960782305,21
570,-1.132099519437182,-1.7639755687216412,14
580,-1.8033091715024598,-2.162824433838902,16
590,0.6049786706106803,-1.6176710880816032,19
600,-1.429750080846076,-1.8427747081188959,19
610,-1.348180507127117,-1.9561950784994042,18
620,-1.8158783378152608,-2.396413261498248,15
630,-1.777867608000061,-2.252773404537443,12
640,-1.3668295739157346,-2.228923528661931,15
650,-1.6934091109557956,-2.1245202845970796,16
660,0.36631099178512905,-2.0343516238492185,12
670,1.407740195482385,-2.0540318087832814,15
680,-1.7404051185165854,-2.0071986028477875,14
690,-1.445863600911307,-2.2122582367054484,18
700,-1.7956959328199344,-2.190358737611611,13
710,-0.5504118707667169,-1.8739573828584377,17
720,-1.3939131586480462,-1.993888503096512,13
730,-2.139177401130009,-2.2809569130822864,16
740,-1.8024300533250646,-1.9672095350101924,17
750,-2.113442895784747,-2.373833358366888,12
760,-1.7755051708737581,-1.981898313208377,17
770,-2.1101488836705395,-2.4299415335190058,11
780,-1.6375203518350263,-1.935646035997108,18
790,-1.4512149905425233,-2.181390138779232,14
800,-1.389007679939073,-1.9289786063303018,14
810,-1.4557994866994846,-1.9897522000264898,16
820,-2.213401600443165,-2.364915311282606,15
830,-1.8869929030177652,-2.092423836550305,14
840,-1.9444998313160626,-2.201861134890456,17
850,-1.4658633083911938,-2.0493233969154003,14
860,-1.9920906041581143,-2.1554169295002907,12
870,-1.8910849729912977,-2.0423227728638307,17
880,-1.911897332909275,-2.2654894513736332,19
890,-1.4565426871006757,-1.9018229535896287,17
900,-0.8557606514643639,-1.881248198644857,23
910,-1.6786271011035865,-2.3019459541605856,13
920,-1.1369910409116053,-1.8193114225509126,19
930,-1.8394088838804592,-2.962875217076972,20
940,-1.7617327570465817,-2.1644038632837015,17
950,-1.8309307675678792,-2.026969282732849,19
960,-1.8480419695113008,-2.044594440411962,20
970,-1.7364941926311601,-2.181156520629499,12
980,-1.7979131207584786,-2.02230348720411,19
990,-2.1626233112343596,-2.4749455674823,17
1000,-2.0941035757766837,-2.5786509080779783,15
1010,-1.476252893123355,-2.109071778388845,17
1020,-1.2919749648872503,-1.9058060443173837,19
1030,-1.4806307663603637,-2.098262551598382,20
1040,-1.7683217454536413,-2.026782403830756,15
1050,-0.6077059426806195,-1.8120658851460034,13
1060,-1.7810617782551317,-1.9541701514363858,14
1070,-1.9571522308702898,-2.2140311729012914,13
1080,-1.6789327947281687,-1.9988524600396054,17
1090,-1.0314855774242742,-1.6913164652239847,16
1100,-2.1236379660379114,-2.415047261940687,14
1110,-1.6497429173048566,-1.9261099854483965,13
1120,-2.085339357527058,-2.3485612080885625,12
1130,-1.4126396386965756,-1.973053600752083,15
1140,-1.9955861668441026,-2.147328232708756,14
1150,-1.787784902449523,-2.393879385242185,15
1160,-2.175401277149839,-2.3065381423637614,17
1170,-1.5341577534800819,-2.1021335640328367,17
1180,-1.5511784234583552,-1.9290735581867644,19
1190,-1.7663686286218783,-2.047852689278517,15
1200,-1.69018622974973,-2.117865335564409,16
1210,-1.0117364826020174,-1.9821418769276624,15
1220,-1.829713351270543,-2.203037444870746,16
1230,-1.6700981320833606,-2.120744807371646,14
1240,-0.9614901989017013,-1.876081325792741,16
1250,-1.7658479069958217,-2.230729054753612,15
1260,-1.9380915375190428,-2.0751353283578373,16
1270,-1.8235266584555847,-2.507893218494101,15
1280,-1.7593206402068575,-2.004439359881713,15
1290,-1.9834218850942205,-2.177282609334418,17
1300,-1.7512785004538776,-2.210384055557601,13
1310,-1.8113424760987349,-2.358198436422022,15
1320,-1.6135346708474263,-2.5470279294397944,20
1330,-1.885292720308813,-2.331155405096033,18
1340,-1.745006267641164,-2.138819106288244,19
1350,-1.5869420640558323,-2.131727469203799,17
1360,-1.7514145050888872,-2.2428327207384307,16
1370,-1.7648236469661844,-2.161119021421891,12
1380,-1.184901062720987,-2.110263299480009,20
1390,-1.996476082279454,-2.283184344766832,16
1400,-1.6965089446634096,-2.0956341731094055,14
1410,-1.6498456832544295,-2.241884321428399,13
1420,-1.7577181612812096,-1.9998792389622975,18
1430,-1.7095115974688233,-1.9695517488606968,17
1440,-0.9249749400814675,-2.016512044372753,12
1450,-1.7497811860201313,-2.2754222336477263,17
1460,-1.6747651863839583,-2.1417237305394514,14
1470,-0.9374317431511598,-2.0481739654197635,16
1480,-2.0206248156419075,-2.322898209833023,16
1490,-1.3784488772276804,-2.18280072314493,12
1500,-1.423826131515383,-1.9315542586130319,16
1510,-0.6626249714681918,-1.8592006647894137,15
1520,-1.6768010594335945,-2.0398152092534274,25
1530,-0.9511049478042941,-2.015136900159989,13
1540,-0.9960802599849496,-2.0507280555228005,13
1550,-1.4471908258105386,-1.866623522014439,20
1560,-0.5738929828180082,-2.1316225768293364,19
1570,-1.9042993808232171,-2.147599111954059,17
1580,-1.5905378181243692,-1.993116222473623,17
1590,-1.6820093540791978,-2.133774610192065,13
1600,-1.7302824331610134,-1.9758290625752246,23
1610,-1.8466858965676083,-2.0643206519847674,15
1620,-1.9128024255679958,-2.115552646771372,10
1630,-1.751420317341653,-2.1521730977372022,15
1640,-1.7483802354944897,-2.2885660811721777,13
1650,-1.9811052798002495,-2.269825746893306,17
1660,-1.9946847158344425,-2.2197588446956353,13
1670,-1.3831101899027494,-1.7565216844789153,16
1680,-1.4265744471364776,-2.2060739463828187,13
1690,-1.3400556714087095,-1.8231034159648236,20
1700,-1.6992110328804455,-2.24042455717186,17
1710,-1.8368726224902998,-2.2999843021817346,16
1720,-1.916492169917273,-2.695157861201215,17
1730,-1.5018612902256994,-2.2569568486123504,11
1740,-1.7651704408352185,-2.0857395597786033,17
1750,-1.8504827592871487,-2.238190361024518,10
