iteration,logZs,elbos,Ts
10,-1.721005943698352,-7.570035922261957,124
20,-2.2302300037894724,-5.0977647389863625,90
30,-0.13200633192307265,-5.194354721430668,113
40,-1.2892169672935805,-6.3861950389532245,102
50,-2.0089740267143146,-5.927895541703797,97
60,-1.4707879732621851,-6.17712617190508,98
70,-2.056784888272503,-5.578501775406458,103
80,-1.5730783567702469,-5.778532695430706,100
90,-2.185184101728269,-6.134102766245365,103
100,-1.7518024197328734,-5.361013751574653,77
110,-2.9474032638447696,-5.962303331782562,106
120,-1.4404002336593926,-5.653339861154618,94
130,-1.5635848726514905,-5.07993642879596,92
140,-1.1891645388867973,-4.7150132861346385,70
150,-2.077166059575439,-5.159116795554568,74
160,-1.979777312604942,-5.4979116817070235,88
170,-3.994684467192916,-5.9391292686753605,82
180,-1.2533867337827012,-6.201632452264856,100
190,-2.213748192669504,-5.5156302948760665,89
200,-2.317172792913254,-5.566307120923979,98
210,-1.4936219429275637,-5.199101793874351,91
220,-2.5861888753159663,-5.764139214177155,89
230,-2.8117997577767944,-6.122691957530084,102
240,-0.9819024732213348,-5.437804659572963,89
250,-0.8097842942186926,-5.24056700972935,102
260,-2.862551371392089,-5.474152567422638,90
270,-1.8032560935493114,-4.727167950227991,70
280,-0.6556475324634277,-6.373566796620587,108
290,-1.6204754520981037,-4.882923254964922,81
300,-3.3100611065020304,-5.69920365884705,82
310,-0.33200351260800565,-4.121171665526329,86
320,-2.009913180786712,-4.902716320621652,84
330,-1.1366163848840452,-4.739462744309969,91
340,-2.0887654232897725,-7.423142166827161,110
350,-1.1643625561722315,-4.728127995399857,74
360,-1.0628557174705704,-4.013610239187679,88
370,-1.9001134995351028,-4.693147902493781,75
380,-2.1326940514066806,-5.190423364940593,97
390,-1.2595524648959593,-5.665163587254155,85
400,-2.635835507413443,-5.781764819407113,96
410,-1.7938956421497747,-6.52090412372526,102
420,-2.8980026792003777,-5.206717728554032,87
430,-3.1419387315526714,-5.286293025510423,76
440,-3.5731167164685296,-6.193943097205984,93
450,-2.6536516585694807,-6.086312976729476,88
460,-1.8368195079373815,-5.798059153456483,104
470,-1.9399042122728964,-4.654991913714074,76
480,-2.520697936425091,-5.545453273317033,93
490,-1.8732839285485836,-5.2466235302231095,77
500,-0.3379759799858211,-3.9283814726032444,84
510,-1.8864115423129075,-4.885394544246051,83
520,-0.970453457632396,-6.311665787791359,104
530,-1.4507993281748943,-6.02551612651227,89
540,-2.913634141013706,-6.251729306933472,90
550,-2.479543094092392,-5.87743381960433,90
560,-2.7495380424365066,-6.228325481539045,93
570,-2.7824422696184166,-5.523710092654194,77
580,-2.174792386124892,-5.951324168164725,103
590,-2.654711618673372,-6.542748201910312,100
600,-0.8815319799127015,-5.077535085276392,89
610,-1.3329863576122638,-5.595819827583432,86
620,-0.38635128274931185,-5.41946101288851,90
630,-3.1514380405355467,-6.134694159470051,88
640,0.224897856851761,-4.974176707907786,91
650,-2.2970862980886086,-5.715643035221674,89
660,-2.4560882668997466,-5.8120915568811125,86
670,-1.5751396788616405,-6.070423508783971,99
680,-2.5666002815984905,-5.174541198655845,82
690,-1.4870459097225637,-5.2315049271910485,91
700,-2.1145212675687906,-4.935897972263052,85
710,-1.800131332599699,-5.06652883381724,99
720,-2.2827881733777744,-5.1904444429502385,90
730,-0.2520204931331729,-5.638713911560517,98
740,-1.759030105897939,-5.357763824064961,97
750,-2.465080253616395,-5.520839851261441,101
