iteration,logZs,elbos,Ts
10,-2.1509232397721023,-6.6025002563753095,114
20,-1.226643576646866,-7.623259580589609,112
30,-0.9863171124028001,-7.913918420134207,119
40,-2.752654004374265,-7.274964501494736,110
50,-1.4212241911155106,-5.665677462316467,102
60,-3.049155379851717,-7.233415723019013,107
70,-2.510526713399843,-7.256027141147038,110
80,-1.7505242320717738,-7.521530309812679,114
90,-2.8214539609446208,-7.253586647575188,111
100,-2.1874283093293454,-6.37907077084142,115
110,-0.9427953069394346,-6.563126790611309,118
120,-3.484383671009949,-8.077316874113889,105
130,-2.84502842966341,-7.416602413056038,112
140,3.151089146917634,-6.61928945750052,108
150,-0.3244789233373693,-5.6486750430060235,109
160,-2.91940680071943,-7.604538698013058,120
170,-0.1629883827580536,-5.9594700268228475,106
180,-1.35102010934812,-6.4616593164071565,104
190,-1.2648119407506448,-5.438734934121114,107
200,-1.4085295266009021,-6.682578274130661,106
210,-1.627635332204769,-6.4639342600361935,108
220,-3.2409284174971997,-6.092516424645799,89
230,-2.913866843275806,-6.15392140937791,90
240,-3.0531119234145168,-7.103033001945948,103
250,-2.673448061999629,-6.395792562243666,98
260,-1.5993785798129225,-5.790161176697868,94
270,-1.2277258031647045,-4.516879037348145,95
280,-3.3463800004291238,-7.2835404906075825,103
290,-2.4050764404206135,-7.4110144782647,103
300,-0.4604924069193439,-6.422465159456476,116
310,-2.1806873893582903,-6.067748205723308,103
320,-2.405984423083977,-6.566607841552413,105
330,-1.9394584979552314,-5.859384570782045,105
340,-2.985014825790973,-7.128065665319307,107
350,-1.5451010668683645,-5.989465676972889,111
360,-1.381798192994467,-5.334434624276156,104
370,-0.7403317390460171,-5.597943844602898,95
380,-2.131690174524774,-6.815974028087202,102
390,-2.4168465689978236,-5.840895795183097,96
400,-2.643017460974881,-6.518508388119599,100
410,-1.9890149699884847,-5.509529318871347,86
420,-2.208989608277455,-5.111001591580846,102
430,-2.0832281021872223,-6.97936826238072,116
440,-1.3507869116597573,-5.812225970111715,105
450,-1.1225631159553946,-6.847097272688947,110
460,-1.7349641483311684,-6.503912704581275,106
470,-1.7361883636369613,-4.983749355952841,86
480,2.640838748510838,-7.092443090914628,112
490,-1.843313011627405,-6.108726059752692,98
500,-2.2482101438044313,-6.332216168409283,108
510,-1.605690169131841,-5.628560462098236,97
520,-2.0647263210203572,-6.371295071303439,99
530,-2.4827194315787544,-6.797846813264506,105
540,-1.4108574675326282,-5.122038102413778,89
550,-1.7094055867308464,-5.883465017128959,95
560,-1.0733452874897629,-5.119200107774297,98
570,-1.6038177890429373,-4.872401722585222,87
580,-2.9263973275878623,-4.91432870516807,86
