iteration,logZs,elbos,Ts
10,-2.247035026812572,-8.08408923955347,123
20,-1.6639144622937492,-7.246386511209078,110
30,-2.969140437838392,-7.21206540213344,117
40,-1.9606036073525162,-7.2081023407553895,117
50,-1.3275163019516407,-5.940599130569504,108
60,-2.154013609881813,-6.962831585761092,99
70,-4.155068501239491,-6.926307203515964,97
80,-1.8673123251584989,-7.45970226235147,120
90,-2.3755011207005134,-5.3843691420798985,96
100,-1.2745796396591427,-6.731392603112307,107
110,-2.7930824117517057,-7.101463083360214,109
120,-2.8432756064120444,-7.958570597471462,115
130,-2.227736276735162,-7.271661951714522,120
140,-3.2664327891848064,-7.586900068160281,111
150,-1.7292355763602658,-7.195077501955003,124
160,-2.942284918665931,-7.996217576431519,118
170,-1.6410666934838813,-6.60985010361405,115
180,-2.16594733258522,-8.041280369260592,117
190,-2.816869093914695,-7.917957363732024,117
200,-1.6266616340372222,-7.36429866792606,115
210,-2.4310763150432404,-9.606998516033126,127
220,-2.366111558250916,-8.559153488362439,124
230,-3.9540368381608904,-7.972097928650706,115
240,-1.3529437786072527,-6.901680525619289,114
250,-2.5880237444662337,-8.921319639647875,120
260,-0.5845009649702324,-6.139295966563706,121
270,-2.269842897142705,-8.573405525669044,121
280,-1.7158008800377225,-7.409538557732201,110
290,-2.367218919711263,-8.832998279940771,118
300,-1.8548192414281837,-8.331040430952386,117
310,-3.0407964145235176,-9.327415971864603,121
320,-2.2792294100449233,-7.336091326512654,121
330,-3.973650367409393,-7.749856031324773,113
340,-2.15703738398528,-8.1366392706295,125
350,-3.238322756315712,-8.854193738691144,122
360,-0.1313914120584201,-8.155753373356115,118
370,-1.3393699297116974,-6.9610536692433,117
380,-1.7266495978324805,-7.749403463584399,128
390,-3.6871226938854242,-8.485077214983528,125
400,-0.9606852335324332,-5.752197187506134,106
410,-3.2628703968722164,-8.17525575002461,115
420,-2.4582671284187825,-7.098833314831199,118
430,-0.9594856336251203,-7.322020524824804,118
440,-0.8562804935002113,-7.586705171549666,118
450,-2.1970243445625406,-6.297671268002804,102
460,-2.751011055301868,-7.582298567663387,117
470,-3.802766883835104,-10.147849079847365,133
480,-3.662708535337231,-8.1446518425009,108
490,-2.502051809584761,-11.457016917399775,150
500,-2.0883972700890894,-8.896276228971756,148
510,-2.665815912787294,-9.498898058619814,124
520,-1.7914589821931113,-8.329402823277269,125
530,-2.2193345877898683,-10.502129765633365,146
540,-4.61787442475005,-11.050458273979523,133
550,-2.882099674580827,-8.705939281596427,136
560,-1.0507642719435437,-9.840008457370216,136
570,-4.632263650762912,-10.14346803571907,121
580,-1.891068366345455,-10.818763851452966,133
590,-3.0907009764659836,-10.047098887841022,130
600,0.2242601933020114,-9.646435317364254,121
610,1.4057008606008696,-9.455223353179136,147
620,-5.866972653878467,-10.945462648589988,135
630,-3.6364061350831296,-10.290370898686605,148
640,-1.6055274319279742,-8.977639839216284,129
650,-1.0928329942738424,-9.364793254365356,134
660,-4.940635873962123,-10.668597070021175,133
670,-3.8070026967758146,-8.351491810542077,116
680,-0.7322062556383209,-8.378357311128257,131
690,-5.3104262723797415,-9.678048255494819,122
700,-2.2978963710095215,-7.132411155815983,116
710,-4.55157655535227,-9.919509149238948,122
720,-4.116709675064081,-9.39533918611118,128
730,-0.11028301394028439,-9.840197762439672,136
740,-3.194821932587399,-8.75333885263071,134
750,-2.167867818905292,-9.601643840477687,142
760,-2.8345851263106834,-10.574610551626819,142
770,-2.0451120209911506,-9.759208053246526,148
780,-2.671596780053285,-7.669805797493429,121
790,-4.844053129993318,-10.021043507944984,135
800,-3.2602702412547844,-10.879985280856955,161
810,-3.171490329628064,-10.32521093925337,157
820,-2.4047071386361134,-10.86113067096023,139
830,-2.332788496632266,-10.734483833196936,155
840,-3.114437287798112,-11.78907797931339,171
850,-2.4850170693076974,-10.892004252891057,162
860,-2.204500808333726,-10.526162273172124,155
870,-3.9696269178426435,-17.46689732510876,225
880,-5.3197053660626565,-13.117071199267482,174
890,-2.255576593456185,-13.965959298372582,185
900,-1.6811220008315038,-9.606754188940295,151
910,-4.174744931839926,-10.909321291401753,148
