iteration,logZs,elbos,Ts
10,-2.8436358538574376,-5.739302462593856,44
20,-4.448758430411917,-5.908851314344078,44
30,-4.220784356027881,-5.580238100674352,47
40,-0.22048731464814475,-4.873537807487484,53
50,-4.648540511564339,-5.9771881600490415,43
60,-3.0421721466323874,-5.703498491153329,46
70,-4.476407927961822,-6.098897193112031,42
80,-3.373226347284712,-5.196793337969491,52
90,-3.961297437181516,-5.37546324247061,49
100,-4.78701457591798,-6.410627955474291,39
110,-1.519295710014014,-5.1256549664467705,54
120,-4.023979786774039,-5.488965732521765,48
130,-3.8933823154636142,-5.346290572297943,53
140,-3.917164515978757,-5.5141728886967165,47
150,-4.453883279570445,-6.411926206685799,39
160,-3.724865643696834,-5.506447465714714,49
170,-3.6282939743503126,-5.323309485857222,50
180,-4.722658410815967,-5.435945473249722,43
190,-2.9141600961543688,-6.154857755236886,44
200,-1.934889704097212,-5.247196261375726,53
210,-4.142407093051398,-5.567759331324754,51
220,-5.32572631012916,-6.354335908043518,44
230,-3.8749169498808365,-5.532551962551714,43
240,-4.8534539246217285,-6.370912700928295,38
250,-3.723164480265156,-5.941278256009201,46
260,-4.580030085931019,-5.671103857949417,49
270,-1.7093133925783655,-6.007506027567726,43
280,-4.782529330427989,-6.665462743906325,38
290,-3.2493003492641894,-5.6658912731675795,40
300,-5.809909806729133,-6.801455518505495,38
310,-3.8309496818851776,-5.334154932050972,43
320,-4.523096485237347,-6.261306851500962,41
330,-4.788668280988898,-6.176077789006074,42
340,-4.402929048806877,-5.5142628110137535,51
350,-3.4080948490735805,-5.728708035728342,48
360,-3.1201491263528527,-5.509726846430757,47
370,-3.877485324319328,-5.410241407743618,49
380,-3.4619833329965983,-5.2084432118628285,49
390,-4.243812404752716,-5.983339210668011,45
400,-4.185932327612537,-5.692953693256765,47
410,-2.906223473097551,-5.43101955980488,43
420,-4.233647447105811,-6.260296199303846,43
430,-4.583666040086768,-6.40889365049696,43
440,-2.1078072809964934,-5.837063416345829,47
450,-4.623417301090028,-5.774880227133418,46
460,-4.40830880487508,-6.49316235557913,39
470,-1.6910123735106373,-4.778310312045899,49
480,-2.9625012087068923,-5.528576447578524,46
490,-3.3341602387595186,-6.005561585193974,41
500,-5.330861625536635,-6.301422682108017,44
510,-1.1563570192838117,-5.301490518892265,46
