iteration,logZs,elbos,Ts
10,-1.9619450068795685,-2.1725523392852537,14
20,-1.441520792697165,-2.0832796477089075,21
30,-0.8862294528373735,-2.0320757146722186,21
40,-1.4095845724817755,-1.9054387642086974,18
50,-1.9751048672361478,-2.1089841720911053,11
60,-1.3925875566652568,-1.8575086709289008,13
70,-1.9190809792276133,-2.161553712386581,14
80,-0.5691941163246059,-2.17048695894598,17
90,-0.920368647506348,-1.610443211830135,18
100,-1.9777080607222488,-2.251855544716096,18
110,-1.9007248921563964,-2.241851222525003,14
120,-1.595584662851029,-2.0752429377877846,15
130,-1.6223388515204369,-2.2013554042954286,17
140,-0.8754840891635429,-1.9895994850790573,17
150,-1.8293077923026821,-2.2188427969571256,21
160,-1.0658680436890715,-1.7513370583036243,16
170,-1.5964388475840872,-1.9902535131340655,13
180,-2.2089485939110585,-2.2973594889031133,11
190,-1.3911065595106198,-1.8516638303740844,13
200,-1.2052692478542624,-1.834575493791548,16
210,-1.8454658242244948,-2.0183415672064817,12
220,-0.7715946904160864,-1.6400548864353135,25
230,-2.1032043953685076,-2.3026047997717005,14
240,-1.403330946614815,-1.916499880276646,18
250,-1.3631278038277905,-1.8602420333346816,17
260,-1.6438796869740828,-2.0134410206764675,14
270,-1.8010133336523144,-2.0515731265263883,13
280,1.201167686361567,-1.8087024611872875,23
290,-1.622642414564676,-2.0386449717456987,18
300,-1.8135664975280155,-2.0097968765479366,13
310,-1.7116239556039456,-1.9948958146381595,16
320,-1.2910306961220486,-1.90800341427146,19
330,-1.7130315085534917,-2.0052544031808988,14
340,-0.8831815076437546,-2.197013014685301,24
350,-1.3456278178765784,-1.7729313195385945,19
360,-1.3597613422241985,-1.9760432329877693,19
370,0.03321163087694279,-2.113228861295761,19
380,-1.7705574611832762,-2.176373366105305,15
390,1.1389929602354028,-1.6895277560019355,22
400,-1.793989533822992,-2.3280710217359806,19
410,-1.3653807843693788,-1.7876047753004072,17
420,-0.6209713172533067,-1.8149167800578865,17
430,-1.9004843665882005,-2.1216959558534696,12
440,-1.5682043202589775,-2.0997381744144876,19
450,-1.5484262601981729,-2.1191572989957055,16
460,-1.4723948653056183,-1.932905649844796,16
470,-2.2583114805499998,-2.4940160702308334,14
480,-1.8778405557958913,-2.1426719806794994,16
490,-1.3688235124250934,-1.979484596542528,19
500,-1.820764902738562,-2.0132256218753857,12
510,-2.0971720055386944,-2.3187633986578526,15
520,-2.1679005339590107,-2.330887450233682,14
530,-1.9518772089712517,-2.1855980635010575,19
540,-1.948790264808684,-2.104369859715201,12
550,-1.8515827761470496,-2.047967505348323,14
560,-1.3600882943330497,-1.9462800441078767,14
570,-1.9929959056410658,-2.232417507874439,13
580,-1.3464226184946337,-2.016975213155692,16
590,-1.7969695226544495,-2.071172458921527,13
600,-1.6047424537920902,-1.9329831685256804,21
610,-2.1157395402786943,-2.2362047531463816,10
620,-1.923087550346229,-2.176838947858413,15
630,-1.7720108737503881,-2.1474225863050536,17
640,-1.772801252795046,-2.1883050686329852,18
650,-2.024638418872457,-2.2659544235717686,15
660,-0.9908727530717378,-2.164731824460891,18
670,-0.6633249183222047,-1.882828581615413,18
680,-1.5982496889708244,-1.9853273570692598,20
690,0.24762273072036756,-1.838559150446297,21
700,-1.989995843497355,-2.2444947080139803,12
710,-1.2936332431046158,-1.6975927987355321,15
