iteration,logZs,elbos,Ts
10,-2.007464392545606,-5.02097305424135,91
20,-2.5420075640463233,-5.9799000641959585,92
30,-3.504105765515412,-5.743802257906906,91
40,-0.8167314914719701,-4.877401001976818,93
50,-1.723634787410727,-5.604020201197827,86
60,-2.5844604171949204,-6.226435380872693,103
70,-1.7317030498726569,-5.10695087256926,90
80,-1.6627788799334482,-5.0943191429173735,93
90,-1.3000735873845612,-5.277143994152392,87
100,-1.8716681477196806,-5.113373039551519,72
110,-2.9283865326061633,-6.082679149618586,93
120,-1.4449589077438785,-6.1150161802479355,105
130,-1.3587366139433397,-6.051584251507985,94
140,-1.813493886892155,-5.5629643964429665,100
150,-1.886360330843699,-5.662764885924414,81
160,-1.8851464220618679,-4.874311533786377,77
170,1.097726058924168,-5.223077537945812,79
180,-1.73852502425995,-5.251805340041962,84
190,-1.708138464519297,-5.236926737681655,83
200,-1.4032203294460963,-4.975726738993721,78
210,-1.8235379911875296,-6.504663155612384,109
220,-1.3186257397008605,-4.95006496716884,88
230,-2.53543468594632,-5.858828620060483,93
240,-0.990844883587322,-6.143834817863009,102
250,-1.209485097068772,-4.849442808803782,79
260,-1.3686509918570597,-6.602861533687783,107
270,-1.4121407107812156,-6.089850004938049,103
280,-3.3035232246206947,-6.109187964243869,92
290,-2.354107466896905,-5.656461141401537,102
300,-3.241860819013897,-5.495957411473144,76
310,-2.1959410562985413,-5.8027826353879295,98
320,-2.7892884290608198,-6.1454944829014,99
330,-2.0918392452478614,-5.047829131914299,80
340,-3.4529998866639144,-5.853011893069874,106
350,-2.3072476875812207,-6.089240881715657,100
360,-2.024992474828517,-5.507525293746202,90
370,-1.7814360333769377,-5.051419086089023,94
380,-2.370063845675593,-6.047300117458562,101
390,-3.4029777081959054,-5.930065614722346,92
400,0.15324558555676981,-4.833188021334782,99
410,-2.7675378428481907,-5.496026826959947,82
420,-0.286962063067262,-4.327827264987715,78
430,-2.4575907608466974,-4.974060426949718,81
440,-1.7692060573034416,-4.532322243376941,74
450,-2.043128160337858,-5.8098321029583815,109
460,-2.8889699057459044,-6.362268444275535,104
470,0.12181887110508915,-5.078017217789163,98
480,-0.8819616224559246,-4.6867935857158445,80
490,-3.8795182907590395,-5.992629899398096,92
500,-2.434351209921312,-5.475603206262169,89
510,-2.5896226389406047,-5.7763087971548766,93
520,-3.493626027822289,-5.315649793632327,83
530,-2.3752129559552415,-5.328816348283587,96
540,-1.9720562205040846,-5.165199309318265,81
550,-0.7872047236919602,-4.138669814050721,78
560,-2.5417357721754303,-5.968317338972423,96
570,-2.2404464255463488,-5.537263319667977,94
580,-0.8258691177597277,-5.48609657571659,88
590,-2.498162048797266,-5.541737896892826,84
600,-1.4266677758180348,-4.857287762741255,86
610,-2.0647686893755974,-5.143861930939406,86
620,-1.8385247913288656,-4.863820068884594,95
630,-2.6376855581091063,-5.239152548265943,96
640,-1.4234878316888993,-5.669953869804245,94
650,-2.0301237087421917,-4.682218986696515,80
660,-1.5025918214247675,-5.4448578741213405,92
670,-2.542370947104847,-7.228747400086954,122
680,-1.4114920809642801,-4.697530591066526,85
690,-1.6802488180079589,-5.494259860651637,99
700,-2.0847609509761944,-5.708337506728661,97
710,-2.263675760877743,-6.210362185310926,114
720,-0.7880999735197993,-4.998739630797401,69
730,-2.0527682042589355,-6.543158809718572,100
740,-2.8987665141704406,-5.734740904944879,84
750,-2.2537046561766925,-6.657873987090248,112
760,-1.9852269618448974,-6.334111781116672,99
770,-3.377076295407001,-5.616759958865496,78
780,-2.4113020437137545,-5.407889954019174,98
790,-2.2703318795243286,-5.455809748529392,96
800,-2.671520642977122,-7.184516810916049,107
810,-3.578391648208405,-5.743950106579006,75
820,-1.9756534667716052,-4.330008909323348,70
830,-3.9650977824860925,-6.918893479562265,108
840,-1.3161876585572383,-7.064251625732059,113
850,-2.6359187689186236,-5.1882962230657865,80
860,-2.76788945618571,-5.138670905956544,76
870,-1.8881459926632407,-5.974873549970575,94
880,-1.7572509091498905,-5.133495368410693,77
890,-2.077233569231929,-5.380919010438145,90
900,-2.41596749058108,-5.008056562302816,84
910,-2.4311839123350047,-5.461348712603004,90
920,-1.5847186213829731,-5.293356866438244,95
930,-1.8914370900099666,-6.216598077463271,110
940,-1.048236537262885,-5.255572086476693,95
950,-3.4293961400938913,-5.419274307465399,93
960,-0.44640244970506604,-6.006358916540358,107
970,-1.4090524876103863,-6.090893992470401,92
980,-0.8705109632919497,-4.866539161415693,103
990,-3.371678587747832,-6.605888516380789,112
