iteration,logZs,elbos,Ts
10,-3.2411182683998776,-6.9568656351784695,32
20,-5.720569387158779,-6.908969663626798,32
30,-5.9702658805522,-6.73417105871507,32
40,-0.8957865109257508,-6.0935463420936165,32
50,-4.168014299827101,-6.730375423151828,32
60,-0.20346680341630785,-6.793644532981586,32
70,-4.991504377089088,-6.951747978701208,32
80,-4.536043943480016,-6.611458205374846,32
90,-2.066380566842367,-6.463365450011041,32
100,-5.928622027126465,-6.91156649563835,32
110,-4.246666570508155,-6.387139059859333,32
120,-5.492680764976694,-6.963890259366122,32
130,-5.799287046453523,-6.788613904555816,32
140,-6.18952500053594,-7.475166697511994,32
150,-4.936319824377688,-7.055758951287365,32
160,-4.521812819639747,-6.718382539830508,32
170,-4.271339837251599,-6.114230804931595,32
180,-5.176259750323156,-6.667187435454059,32
190,-4.144171350939514,-7.111059959186888,32
200,-3.3896400304908774,-6.665312360157175,32
210,-3.1961178539840702,-6.400017459384085,32
220,-5.041428885491987,-7.035955226563097,32
230,-4.102434548358561,-6.869381021737329,32
240,-5.396839628081437,-7.217563648933762,32
250,-5.647615327658208,-7.075828907778993,32
260,-3.839902166620081,-6.053968527318402,32
270,-1.718643573219022,-7.021743286996785,32
280,-3.7866505382463838,-6.999940566994564,32
290,-4.753200674769269,-6.711667801382836,32
300,-5.464612687307028,-6.7994411438556135,32
310,-5.608698811466015,-6.894958607905424,32
320,-5.836401432684655,-7.18648031027765,32
330,-4.427811229098435,-6.905969052275579,32
340,-3.8021536102175744,-6.571755126385768,32
350,-5.65249205597925,-7.08818958372572,32
360,-2.3982331315123813,-6.689245189820022,32
370,-4.9235975760631625,-6.863795790969389,32
380,-5.33258768399846,-6.85193846725445,32
390,-4.589128148909369,-6.7699450665743495,32
400,-5.600079949783776,-6.884874206170715,32
410,-5.922811425667659,-6.892201231859506,32
420,-5.659606995440045,-6.9863521169338805,32
430,-5.733473709087466,-7.047145433485287,32
440,-4.982862551284331,-7.175549173806697,32
450,-4.534243051888609,-6.694693182202805,32
460,-5.738755929330411,-7.147382176187226,32
470,-4.13064741371279,-6.771448803258553,32
480,-5.5481979115779145,-7.56672623622821,32
490,-5.729405021589912,-7.041748126072625,32
500,-5.961683319899889,-6.985589919238997,32
510,-2.696765232602082,-6.278190672900991,32
520,-5.576706289167282,-6.637447851177866,32
530,-1.6377000694718613,-6.948470702035603,32
540,-5.700872792947527,-7.197327125438928,32
550,-4.4739738834867655,-6.309901531475195,32
560,-5.233081503634567,-6.999883905710626,32
570,1.867184009833022,-6.228540733657189,32
580,-4.731487891356339,-6.789556343560188,32
590,-4.097733151646771,-6.086677599132932,32
600,-5.580954578491116,-7.239532553914772,32
610,-5.539312756031165,-6.683331966052655,32
620,-1.7952836962606638,-6.666797203199148,32
630,-5.811850904429578,-7.093476485686425,32
640,-1.7365508663380544,-6.550498668204407,32
650,-5.011595253068968,-6.6453977994019935,32
660,-6.407135022845372,-7.088276021832001,32
670,-5.865280067048604,-6.834482629387707,32
680,-2.231825912285563,-6.96720072339756,32
690,-4.880174816423477,-6.898656622791318,32
700,-3.8629905145456602,-6.693155316170025,32
710,-4.966982939519189,-6.5940886652598545,32
720,-2.4123339612051593,-6.689021769826014,32
730,-4.9045714812593975,-6.724308383188797,32
740,-5.61454938415573,-6.694929939742466,32
750,-3.9946188095388058,-7.030318129693135,32
760,-4.675451283923887,-7.001247532932469,32
770,-3.133772704559903,-6.658873535461562,32
780,-4.863575732765996,-6.414057275864098,32
790,-5.468862631329381,-6.817724826884009,32
800,-4.486816423465948,-6.935623046200154,32
810,-4.422607883927317,-6.928899287472993,32
820,-4.7280651062175165,-7.054805241732139,32
830,-3.8486509214835207,-7.2299963185891025,32
840,-6.479631614182463,-7.346961099364219,32
850,-4.222575466368801,-6.851634731085648,32
860,-6.145230911533286,-7.05688578921604,32
870,-4.58257788788809,-6.437741289259243,32
880,-5.12185791525061,-6.900318297965138,32
890,-4.387207159096896,-6.89497531097558,32
900,-3.567958593141399,-6.506601595625651,32
910,-4.830289805351067,-6.891052982880419,32
920,-2.7653943648673165,-6.638049070436557,32
930,-5.289516502250838,-6.793229178467823,32
940,-5.302373092152624,-6.817621184585214,32
950,-5.6546484976769555,-6.96003813484552,32
960,-5.836960132354681,-7.141435083499465,32
970,-6.654640855596211,-7.502057546794079,32
980,-3.8496326500898355,-6.744641060965734,32
990,-5.22631635390421,-7.307755300951798,32
1000,-4.6649730225411545,-6.551492805863457,32
1010,-6.092648828245547,-7.058050998010813,32
1020,-5.450566879586129,-6.67535528178875,32
1030,-1.571213613391838,-6.602071624320326,32
1040,-4.052298011109764,-7.186168826210893,32
1050,-6.198776264277161,-7.13708470199551,32
1060,-5.3407536924823535,-6.95815339421071,32
1070,-3.8197698493817294,-7.187566380098768,32
1080,-5.578597028321631,-7.076450420848738,32
1090,-2.5593807898961174,-6.122019685947742,32
1100,-5.126486084589674,-7.1348619285691255,32
1110,-4.7915571497259055,-6.490675351011313,32
1120,-3.9667589095481706,-7.14480072479947,32
1130,-6.763001648918573,-7.305804334112825,32
1140,-5.870843193069172,-7.084496524717185,32
1150,-4.500491266154983,-6.5672133291647,32
1160,-4.043336739251429,-6.393261930182771,32
1170,-4.844734067556966,-6.738201479107631,32
1180,-3.68572692185128,-7.122974854599356,32
1190,-2.9673964711645464,-6.697598229924031,32
1200,-4.233015282928304,-6.434872248244954,32
1210,-4.178855138355186,-7.046485956946045,32
1220,-5.316620235286533,-7.06730453491472,32
1230,-4.881559323482047,-6.511180657368454,32
1240,-6.174176513492549,-7.0778204492905115,32
1250,-5.7497472732992545,-6.895181882871384,32
1260,-5.502496309657815,-7.177540782355981,32
1270,-4.753860802971925,-7.240059150842751,32
1280,-5.10384814651954,-6.820753931613586,32
1290,-4.717935278475165,-6.5760848635048275,32
1300,0.8816380116258116,-6.56394485366207,32
1310,-4.565274998944463,-6.796471863375437,32
1320,-3.839008348910781,-6.721692013734999,32
1330,-5.6297750338725825,-7.438375963848737,32
1340,-4.348024553616141,-6.564335038587625,32
1350,-4.6274242825433145,-6.90742279389837,32
1360,-3.8056226236035133,-6.235688312879694,32
1370,-4.58585277640236,-7.151079133543405,32
1380,-1.9192068867465075,-6.546526262233371,32
1390,-3.2451115238321737,-6.357074792964668,32
1400,-4.871051183914478,-6.893455703505523,32
1410,-2.042802391038685,-7.155902103804235,32
1420,-2.3170225107676163,-6.342876475739343,32
1430,-5.944988197625227,-7.298314335068108,32
1440,-4.815494748676484,-6.47138722257075,32
1450,-3.707289343636187,-6.542122283631905,32
1460,-4.1089260866047415,-6.802671661517283,32
1470,-6.2985156027294895,-7.221323679128694,32
1480,-6.17888273578661,-7.034823273466947,32
1490,-5.6653674752769145,-7.306427914142111,32
1500,-5.66252201414663,-7.031365301449309,32
1510,-4.729534566852467,-6.644098756150838,32
1520,-5.699594888757952,-6.787950237060459,32
1530,-5.385515906615922,-7.183019006664903,32
1540,-5.037333116463511,-6.6856297590545655,32
1550,-4.659852061365568,-6.973652204166157,32
1560,-3.9346118361159235,-7.151052883740386,32
1570,-3.3756864409077916,-6.777360470556697,32
1580,-4.038097736766764,-6.706566319414848,32
1590,-3.9830055235696897,-6.767173994522765,32
