iteration,logZs,elbos,Ts
10,-2.439933857912697,-7.214855839372537,118
20,-1.9347726304454107,-7.338803494812138,112
30,-2.7163317568931356,-7.931087674166779,103
40,-3.0594282310912604,-6.9915364297738725,110
50,-2.3537207868780676,-6.943578978195986,111
60,-1.8920315919273332,-6.456257879353577,107
70,2.8671438801587787,-7.454537084932092,113
80,-0.9587770179573756,-6.058075080164033,105
90,-2.506218037210929,-6.6839276914504415,111
100,-0.45361963145386586,-6.021682959127151,105
110,-2.0027633542751517,-5.570711105696327,102
120,-1.0951343640842572,-4.636341850354202,97
130,-2.7671348317685003,-6.794625980818611,96
140,-2.355566915002501,-6.146269196183135,106
150,-1.8998618286687856,-5.828893362802717,105
160,-2.11724559517684,-6.386844230439744,110
170,-2.268507275613759,-5.533955423312705,104
180,-1.6784092447260308,-5.366741214099214,107
190,-2.4570838669514155,-7.196654729551725,108
200,-0.6958640631224933,-5.453565222248895,112
210,-3.3295854818141284,-7.538445982737479,110
220,-2.042245182141018,-6.319393000952416,104
230,-1.379279488271247,-7.020662149982442,105
240,-2.5952023527221133,-6.733753777264365,116
250,-1.6639516376825048,-6.1042640532744885,97
260,-3.57322453598706,-7.367206829179981,107
270,-1.9388091364547253,-4.925019857703541,95
280,-2.354275567684388,-7.22940553761554,116
290,-2.635641823346371,-5.8751225327263965,100
300,-1.8333480514494764,-6.87625767893805,108
310,-1.3605123545309463,-6.976110983851734,108
320,-2.107074526580882,-6.930849485044161,126
330,-2.8981002547321832,-5.722711074110431,94
340,-1.9799149123219801,-6.7481219874520955,118
350,-2.3421451958469093,-6.5835485141840175,110
360,-2.2897898475396827,-5.769107358929851,97
370,-2.1032386041767253,-6.201008455132534,113
380,-0.9870421137276009,-6.350042596271442,107
390,0.18386989379982488,-7.618271218468517,113
400,-3.697446867022993,-7.570023235210089,107
410,-2.301822091105368,-8.542125984660432,131
420,-1.4883803594831329,-6.341701710552849,115
430,-2.251861366063282,-8.414909674073229,124
440,-3.0687087213133832,-7.148416657445578,118
450,-2.1501579668670403,-6.385697139793391,105
460,-2.9250673603609654,-7.777746059466587,117
470,-1.279329968961052,-7.239141677565442,126
480,-1.5048202108670439,-7.047042250193147,117
490,-2.116630034579739,-7.4775440594949885,115
500,-2.212313979575631,-7.469955408241351,134
510,-3.0790917569935727,-6.759346438381908,107
520,-2.9218967839984544,-7.21804381975528,124
530,-2.2406291015541684,-5.744762355385145,112
540,-2.6775846881074172,-7.27226894600214,127
550,-1.6193903669348992,-8.696501979356974,134
560,-2.4267917072718848,-7.824326186110182,127
570,-2.983300128390181,-8.91575740922609,135
580,-1.3938553477639108,-5.979822359915821,129
590,-1.003954165149168,-7.9573321123700715,126
600,-4.558206306183257,-10.404815291591289,151
610,-3.108963671340181,-10.21583268013166,152
620,-1.8146697837118961,-9.636058844651748,150
630,-2.8686575694106535,-9.408344260922997,151
640,-1.5222380678190364,-7.3515298591545,120
650,-2.8580925537300526,-6.679906617699799,118
660,-2.3437990267864257,-6.605132256810468,103
670,-2.2279492386752344,-6.877134551005827,115
680,-1.7488038503297132,-8.329167448929118,118
690,-2.5300416064069156,-6.123468318569858,113
700,-2.0073073949464746,-6.240452856231649,100
710,-0.7353175004149359,-7.210837468056638,126
720,0.1917099384378842,-7.605094708023098,120
730,-2.19585364312279,-8.91638168168939,118
740,-1.7231770498684107,-7.062489261283655,120
750,0.4427492312840151,-7.485670245676349,122
760,-1.7924257957334864,-7.309421964935339,107
770,-2.0693419813250147,-6.630782005590237,117
780,-2.315950664115311,-5.9095991527201175,99
790,-1.256211031687367,-6.408014250252875,102
800,-1.421793074119572,-6.158601797105795,117
810,-3.0234173061218135,-6.641669843171563,94
820,-1.8269463242185098,-6.064386918906894,105
830,-1.207473510561106,-6.546632348301926,108
840,-1.8241560129944525,-6.816783179252122,103
850,-1.2054161198382243,-6.5877553728876945,104
860,-0.15715846495290675,-4.717108554099661,102
870,-1.7347357783456991,-6.461497302770794,109
880,-1.688024697456575,-5.66134585171008,103
890,-3.327955395428727,-6.882939658442538,97
900,-1.8404865443766285,-4.8352131820955275,92
910,-0.9505024860619629,-5.25419486239849,98
920,-1.5466474371472987,-5.053192310931817,91
930,-1.8666157365520901,-6.379055212351518,98
940,0.26861186048180485,-4.009908862835988,92
950,-1.908817007399514,-6.09348269817195,95
960,-3.5156485710727194,-6.908520074692041,95
970,-1.3058272398385329,-5.741980790603446,104
980,0.35232424767758586,-4.98116235930709,102
990,-1.9777039243892447,-5.691598761994548,100
1000,-2.033783202770219,-5.967065651560829,106
1010,-2.0143398916581194,-5.951979144632364,104
1020,-2.14696330636587,-5.26296548618356,89
1030,-1.754880208991792,-5.777254741457383,100
1040,-2.1521444132556815,-5.7568469058485565,82
1050,-3.437767804826322,-6.699755969908058,91
1060,-1.9798722179217394,-5.909295188553344,108
1070,-1.2303871144797984,-5.727883290783367,97
1080,-3.2900009102827537,-6.925617476822381,101
