iteration,logZs,elbos,Ts
10,-6.370286597230081,-7.115714445139994,32
20,-5.794523650700846,-6.947519172853438,32
30,-4.627219764171835,-6.458344582341113,32
40,-2.17320250831046,-6.245499759623747,32
50,-4.546294556991865,-7.208945038433476,32
60,-3.398276608807382,-6.829365125501703,32
70,-5.644439165630573,-7.425897514500997,32
80,-4.164949026383937,-6.493569668896374,32
90,-0.3006184481567171,-6.677797352629158,32
100,-5.680006646742726,-6.98544627607783,32
110,-5.152859926289044,-6.897840280096382,32
120,-4.542929516525051,-6.584208318187192,32
130,-5.836256387067035,-6.877471374380896,32
140,-6.534646363201296,-7.282721516710165,32
150,-6.121465266066378,-7.145693853954057,32
160,-4.861671112319163,-6.595286052257063,32
170,-2.9445307352814876,-6.296165840273646,32
180,-3.7641068849445225,-6.537744857519355,32
190,-5.26485225497686,-7.077385541362026,32
200,-4.496974324506879,-6.673587020129658,32
210,-3.1439280294167102,-6.467726377608819,32
220,-3.660388937476963,-6.94617250476321,32
230,-4.412251801377727,-6.950655846167568,32
240,-4.5814324635610735,-6.950483131545795,32
250,-5.314028207097355,-6.893037317511583,32
260,-5.2135553899199465,-6.308614193724116,32
270,-4.414337850979839,-7.110095372779556,32
280,-6.267117653118847,-7.126530156424371,32
290,-5.787951949009541,-6.598482131358961,32
300,-4.92238798980916,-6.640320990115428,32
310,-4.977110962204211,-6.819923364295391,32
320,-6.125681477427062,-7.290297109180935,32
330,-4.856343133583126,-7.222295969796283,32
340,-4.726508803061969,-6.714724770071971,32
350,-5.309399130248901,-6.8886026001450436,32
360,-4.924807244413255,-6.771438486688882,32
370,-5.400076319000512,-6.998836160385578,32
380,-5.534763103486327,-7.1317348571848,32
390,-3.607887921302072,-6.445892551858241,32
400,-4.610248217611325,-6.5342893915229014,32
410,-4.800782177689632,-6.506091316421507,32
420,-5.459085706693291,-7.127973947084149,32
430,-3.262377099837553,-6.528888565149812,32
440,-5.705866960401238,-7.376791743843807,32
450,-3.7900879187631595,-7.136074544592562,32
460,-4.62095673044979,-7.277294817162219,32
470,-5.244915939673479,-6.5379977707984205,32
480,-4.949618381170554,-6.858077883839359,32
490,-5.471478878164126,-6.841209552794085,32
500,-5.554908280365714,-7.173143857422438,32
510,-3.955248066391103,-6.461130745907623,32
520,-6.185600462187471,-7.1809147549366354,32
530,-5.540869290599389,-7.220390168498159,32
540,-6.167934313075991,-7.253668940056705,32
550,-5.27844238856329,-6.598152434010268,32
560,-4.96666188374693,-6.809504426481293,32
570,-5.217232956636014,-6.653430378470025,32
580,-4.3873845604950565,-6.985643197392281,32
590,-4.595605779639023,-6.485703615254689,32
600,-5.514266296289799,-7.027009099669991,32
610,-6.914167344647032,-7.510340597463635,32
620,-0.10749744090718227,-6.599487429555618,32
630,-5.15100493125914,-6.881686067210538,32
640,-5.119206671211028,-6.665197186680747,32
650,-6.578693983539938,-7.284366407718044,32
660,-5.419802607304115,-6.895586949408313,32
