iteration,logZs,elbos,Ts
10,-4.410169359251684,-6.839243126313543,32
20,-0.9347655706227544,-6.213788095260809,32
30,-4.584654773731998,-6.830310120991491,32
40,-0.6651578835145746,-6.16844417980113,32
50,-6.188179907529664,-7.140231260830947,32
60,-4.819257814670729,-7.057582419575514,32
70,-5.7687418316959,-7.069534776054603,32
80,-4.247461141924323,-6.315900201069656,32
90,-5.2872828717898095,-6.764629307585,32
100,-4.769945544679402,-6.910785058980958,32
110,-4.8309206969613925,-6.966889805150923,32
120,-5.021217844981406,-6.654621960610301,32
130,-4.545292468319323,-6.932351070814947,32
140,-5.675593048906945,-6.755655612553992,32
150,-5.998076324014927,-7.240549578730938,32
160,-3.0573179015222,-6.508945825030521,32
170,-1.4754096013716254,-6.505328839510906,32
180,-3.800079248182679,-6.272338701933733,32
190,-5.850606628482264,-7.0982900607640715,32
200,-4.166180682199326,-6.506735661692574,32
210,-4.154771680309111,-6.55663196354723,32
220,-6.391691882544157,-7.20896845549495,32
230,-5.48827049368041,-6.928474379982841,32
240,-4.881553746046884,-6.710013630743999,32
250,-2.101210147898431,-6.821101207623722,32
260,-5.154499500278988,-6.554713088900545,32
270,-5.87773964334902,-7.310587134916987,32
280,-6.760815887202986,-7.458920448593152,32
290,-5.929822504041452,-6.988864286785731,32
300,-5.063135235808352,-6.588194295969892,32
310,-4.055961555755131,-6.3234321710692765,32
320,-6.34275174178417,-7.046551721976552,32
330,-5.904574927655608,-7.085285339543874,32
340,-5.161194538612597,-6.850107557027561,32
350,-6.029942091199654,-6.922676460277327,32
360,-4.438490695539986,-6.543771292138987,32
370,-5.093951621869943,-6.663793549033234,32
380,-5.201223313047459,-6.752451955732688,32
390,-4.761809199956499,-6.650410554882158,32
400,-4.722380697929127,-6.288528808474193,32
410,-5.375171007273932,-6.864689131927472,32
420,-4.322429261457852,-6.709849435003819,32
430,-5.530926440916934,-6.861133174839296,32
440,-3.0645842284914626,-6.984159965229851,32
450,-5.452124505227872,-7.039701942792976,32
460,-5.7150361456020775,-7.088608387919908,32
470,-5.30472238702609,-6.832067042440269,32
480,-4.952612246040595,-6.487926461736356,32
490,-5.638603295483961,-6.886377259347837,32
500,-5.566612103357958,-7.009650908510328,32
510,-0.8635314308518409,-6.089924391574615,32
520,-5.840471168254243,-6.75414517086945,32
530,-5.539394798395122,-7.002607572317193,32
540,-4.714659012126807,-6.503600574643805,32
550,-2.519371620487002,-6.119977783145132,32
560,-4.985021837392298,-6.368312910492908,32
570,-3.848873637120559,-6.6161690380389775,32
580,-5.612812625965017,-7.050706102517394,32
590,-5.193383296337557,-6.447847948053753,32
600,-5.875150417394725,-6.992298827449677,32
610,-6.099297543669845,-7.090597363631895,32
620,-3.0076090887915283,-6.494268467952204,32
630,-5.1849935991615235,-6.866518666213363,32
640,-3.722494141689464,-6.401484604999833,32
650,-5.834104382700794,-6.938764755905345,32
660,-5.542670051890841,-7.134225915447173,32
670,-2.873616211759131,-6.301521725750042,32
680,-4.569614311806365,-7.186006142063833,32
690,-3.7065874165795196,-7.051056548018144,32
700,-5.64349487235263,-6.746997919027491,32
710,-3.664070592791366,-5.759238888973386,32
720,-2.6589152303746446,-6.480004047294036,32
730,-4.206021377550264,-6.3780104296868405,32
740,-5.559298392814792,-6.75040467810389,32
750,-5.478801931106437,-7.0633474799000675,32
760,-4.6018279996285125,-6.432103268689465,32
770,-4.857030703912993,-6.724643951923085,32
780,-4.808921932641344,-6.49297790244606,32
790,-3.920644865724471,-6.81063766233773,32
800,-5.025178415178457,-6.593809197244848,32
810,-5.104089975517482,-6.80896685151329,32
820,-6.5855083208822816,-7.353641154835595,32
830,-4.840593772514882,-6.915972770736678,32
840,-5.631435380423142,-6.883077349275126,32
850,-3.978566813423271,-7.129822722362705,32
860,-5.742641450576059,-6.619641220600403,32
870,-3.10665656789241,-5.993716858907064,32
880,-2.7742625048430245,-6.4721477339818465,32
890,-5.824530804561039,-7.188559098629464,32
900,-4.431792917699038,-6.5106222142539085,32
910,-3.8904388185432452,-6.730483718722742,32
920,-3.8744255822761224,-6.445314708177279,32
930,-4.352692951787089,-6.337963141584039,32
940,-5.703045092677187,-6.8626112371267,32
950,-5.542001898332452,-6.528466533676939,32
960,-5.1179862264238665,-6.578554824182655,32
970,-2.9425176623966176,-6.809722890183387,32
980,-3.1228590728824486,-6.849409874488106,32
990,-5.558677040828986,-6.809207962685163,32
1000,-4.897118391826491,-6.557192701729628,32
1010,-5.78117943212549,-6.817452700869845,32
1020,-4.74603319905161,-6.749024679274749,32
1030,-2.6598372834948356,-6.441311122553187,32
1040,-5.400719804779641,-7.05825816569645,32
1050,-6.150564781601522,-7.140576261999287,32
