iteration,logZs,elbos,Ts
10,0.860510154646692,-1.878159471717241,19
20,-1.255006074981067,-2.094911818099216,18
30,-1.6501510268313369,-2.0995514207237043,13
40,-1.3592891472101432,-2.2424021614357406,12
50,-1.44109695673624,-1.8841228986743757,20
60,-1.8869662990281504,-2.0776179559949868,20
70,-1.9118036676223464,-2.2770452704782675,14
80,-1.5197714574097874,-2.8264817385484786,21
90,-1.783756275570453,-2.0888505581093217,21
100,-1.8001503178481961,-2.0154987055669182,14
110,-1.6865784027345159,-2.242632452254963,20
120,-1.9278819322236198,-2.3267348187011416,18
130,-0.715493826843451,-1.7914945254896077,16
140,-2.0621245248898217,-2.262038143864779,16
150,-1.2629093763361126,-2.0144285608572847,18
160,-0.48638456858351464,-2.231238403450508,17
170,-1.4825357794406342,-1.9390700585498828,12
180,-2.265209979562948,-2.7327335420532104,12
190,-1.0097488759190147,-1.633392402875456,16
200,-0.1216343806318787,-1.899475246250522,13
210,-1.7439263340599762,-2.002487926019541,12
220,-1.61913171549631,-1.9965928269415762,22
230,-2.0918254099071762,-2.264069597526545,13
240,-1.7843643116973662,-2.1827805361306716,14
250,-0.861522525525392,-1.8595510042173389,19
260,-1.629470807754584,-1.9843646255573555,22
270,-2.118274593165342,-2.2856106493808945,19
280,-1.9283597597706343,-2.200685302745782,15
290,-0.6698648877891635,-1.7744194941763611,12
300,-1.7729685609362174,-2.1214740437337243,12
310,-1.995233443177114,-2.4609435984060046,15
320,-1.9569637302076228,-2.2029970185448104,11
330,0.0495549312159409,-1.9809338925491857,13
340,-1.2804540805748839,-2.023934371436332,14
350,-2.00804312217554,-2.340063216585321,16
360,-1.6626293038645314,-1.9834113084035805,16
370,-1.7209721096548534,-2.054281674339805,16
380,-0.10520076999257899,-1.7603111285011754,14
390,-0.8964739461034035,-1.9524995368640967,14
400,-1.8252670941633586,-2.1956420154908063,16
410,-1.7635564196828806,-2.21196257442575,9
420,-1.371864973632324,-1.994819862471288,18
430,-1.5647419086769254,-2.162666483634691,12
440,-0.19247076653840578,-1.8907117751869715,11
450,-1.6425187324767405,-1.9543538673178973,15
460,-1.0420330184704185,-1.7606555993212039,13
470,-1.5345441085179803,-2.1906305794986367,12
480,-1.785737237142605,-2.0480283347602013,27
490,-0.03510281627531908,-1.9201432396460423,20
500,-1.4209292289535487,-2.1063593206083313,13
510,-1.6941202275795093,-2.5998451485821725,14
520,-1.410450718212473,-1.929286668104459,15
530,-1.717390633949148,-2.678219369594386,12
540,-2.087198246468724,-2.3933966395671753,15
550,-1.3795322563496226,-2.207332896875909,13
560,-0.8412248719690285,-1.8465879495395892,16
570,-0.5507851775669339,-1.86742114780922,20
580,-1.3768237483156502,-1.7992001232423744,19
590,-1.8166854160520243,-2.1393296828109327,17
600,-1.0392272101910862,-2.302849967490573,19
610,-1.8955102731171631,-2.204271673200129,13
620,-1.7083008931127344,-1.9683983576121542,19
630,-1.6983597454384978,-2.19680927097205,21
640,-1.1390502958249393,-1.8792476004586425,15
650,-1.597568089034565,-2.2161901111358357,16
660,-1.638454851273085,-2.090478790086901,15
670,-1.4630444848757818,-1.8142062841245976,14
680,-1.177723017028928,-1.848477282551206,17
690,-1.9452976477531077,-2.320287016148075,16
700,-1.9947486593643038,-2.232067603140682,12
710,-1.484487594426979,-1.9819993639357147,16
