iteration,logZs,elbos,Ts
10,-1.635611530763193,-2.1455006031423474,15
20,-0.7520478608034402,-1.933856733890421,17
30,-1.6836427255747222,-1.9711184652845426,12
40,-1.6446697880246761,-2.0474358774159307,18
50,-1.8560724730251263,-2.220996006315271,17
60,-1.8965127442311103,-1.9934401915045799,14
70,-1.7439681126857365,-2.173375848213023,15
80,-1.8160972432175628,-2.242855989802641,18
90,-1.7912493103935834,-2.095457364245332,15
100,-1.840291195325604,-2.0822576517886593,14
110,-0.47656235130149716,-1.9158698840633506,22
120,-0.5554401069878558,-2.0193545153317514,21
130,-0.3114457321398656,-1.936853392759266,22
140,-1.7137289680260162,-2.2135625035310538,15
150,-1.7106561796983861,-1.9872939143108295,12
160,-1.150698304246165,-1.8728311087939817,25
170,-1.590643946848914,-1.906044464482505,17
180,-1.9522774408648784,-2.1290300273512504,16
190,-1.3870674619569514,-1.9044878294964551,16
200,-1.7898314979033787,-2.098084211887423,14
210,-1.4924491849046297,-2.047108885052707,20
220,-1.342051138838463,-1.95456863687894,15
230,-1.473766309481223,-2.046231896651833,19
240,-1.8553816448947116,-2.165079966762252,17
250,-1.5236406795228596,-1.8775296194795483,13
260,-1.9430062640851047,-2.376762805543831,20
270,-1.1858009617360419,-1.751819811085194,15
280,-1.5528626933637577,-1.9622245415319939,17
290,-1.907879880339796,-2.166221948893978,15
300,-1.4223189570063766,-1.990779701732206,18
310,-2.059338295268354,-2.257818072890983,19
320,-1.8995478532089174,-2.204828733074626,15
330,-1.3447825556385813,-2.0940574252386424,16
340,-1.0925287413867784,-1.8115770940355516,20
350,-1.7267045027975674,-2.03845018186281,17
360,-1.8617460992373935,-2.174690337486043,16
370,-1.9741895937517913,-2.149024994759842,14
380,-1.553780374773631,-1.8353678643642792,16
390,-1.5994514541812066,-1.996825100844103,17
400,-2.0503547643191573,-2.3520975042808776,17
410,-0.986179206165223,-1.6965395017536518,17
420,-2.0553278714358627,-2.2663342926832377,15
430,-0.7717404515940278,-1.7106438461683897,20
440,-1.6369146096347675,-2.165607896766891,23
450,-1.2827640663079154,-2.110299770185242,20
460,-2.174880887289725,-2.2937162583862887,10
470,-1.4437533210910858,-1.9357315588490398,18
480,-1.7659024078059111,-2.023057461446273,14
490,-1.5675645194895602,-1.926261658358247,18
500,-1.9662957859161079,-2.4158690882701976,22
510,-1.7689366442411498,-2.0819135473235413,19
520,-1.7945207281416735,-1.9797391206333104,12
530,-1.920584032391722,-2.212814978356291,14
540,-1.98972792713906,-2.156019966357459,12
550,-1.8996279044935882,-2.150959155033002,20
560,-1.790369251099448,-2.1316977249262363,14
570,-1.3718829813674973,-2.087419547285641,18
580,-1.7054223235375643,-2.0101566480903847,18
590,-2.0221073588253584,-2.278465750221521,18
600,-1.5252913378387005,-2.15654133940652,20
610,-0.7135576106014585,-2.0700299180606754,21
620,-1.1472274432939868,-2.0657048465516117,17
630,-1.6408849644083743,-2.0841177435682465,16
640,-1.9040441021054237,-2.1261922139729266,17
650,-2.065408598912871,-2.2905850640308696,17
660,-1.568569743221423,-1.911610192196266,14
670,-1.150965109382303,-1.7653909397279675,19
680,-1.327540402690674,-1.8206187981041384,18
690,-2.0589541987180446,-2.246705643085644,13
700,-2.1030927225777947,-2.3180043880105923,14
710,-2.0664245672175174,-2.2439491862526,14
720,-1.8412680933747703,-2.10187644403279,15
730,-1.7456910518428352,-1.9410486189300569,12
740,-1.2539388201113688,-1.71136891067294,18
750,-1.9730457762432754,-2.116883792229718,12
760,-1.5005979019159952,-1.8864760901102666,15
770,-1.7175972942668651,-2.0803452184841738,14
780,-2.1108707022506916,-2.3098941218367908,14
790,-1.8973098885650863,-2.2410786555208775,21
800,-1.3497635549325522,-1.8536565116846995,18
810,-2.0887648626497466,-2.4412058095825735,19
820,-1.822532930967429,-2.0850093626496937,16
830,-1.9786088317461155,-2.133717041305924,11
840,-2.0984928580671998,-2.283150760211516,12
850,-2.0420497523377454,-2.234659561321578,15
860,-1.4357069457066398,-1.829360030117183,16
870,-1.765877054411731,-2.004222670864913,14
880,-2.0411095100283587,-2.3951658507882825,18
890,-0.7532272477270823,-2.145136848694711,21
900,-0.9485061681049722,-1.8827107803986258,20
910,-2.005716879410814,-2.2602637532726186,15
920,-1.9451603254977214,-2.059635729009667,15
930,-1.7218194354780285,-1.9730365659516842,17
940,-1.280287484771546,-1.8951628313447155,17
950,-2.0288991678964443,-2.4373408189795036,20
960,-0.8162770077211352,-1.5651753345760522,19
970,-1.511057010012951,-1.9182951405845226,15
980,-1.6644828892875232,-1.9922738915404519,18
990,-1.7901150905202174,-2.0276551827545366,14
1000,-1.855586458478859,-2.071486367005695,15
1010,-1.7357203813782345,-2.066702021310804,16
1020,-1.4739900848536245,-1.8731730098002028,16
1030,-2.132461336909138,-2.2839855604361294,12
1040,-2.127017555444988,-2.2474218290036965,10
1050,-1.87185601827791,-2.2271384464339685,17
1060,-2.0674155651486084,-2.1948954656304984,15
1070,-1.9644631717216507,-2.1303389813725233,13
1080,-0.3914989777800213,-1.7943571594022916,19
1090,-1.5662132037740502,-1.9685127073960962,15
1100,-1.9472207112057276,-2.0904407594062735,14
1110,-1.6663378560998123,-2.1889523107433155,16
1120,-1.6647324381903075,-2.039168674654418,17
1130,-0.6922958617974682,-1.808282288187845,20
