iteration,logZs,elbos,Ts
10,-2.2457856462633266,-5.1411556693852205,49
20,-3.9875412872201377,-5.212206373600631,49
30,-2.9313796915245263,-5.013563726089872,54
40,-0.6810375673226865,-5.0526586847193915,47
50,-4.891331202920396,-6.278827113679689,42
60,-4.220491168751774,-5.889513558083375,44
70,-3.4216601788362015,-6.4607764405026185,43
80,-0.9729681536949584,-5.094343382677649,55
90,-3.1012982854177222,-5.427914059055461,46
100,-5.106713171254535,-6.588538684554375,40
110,-2.957211714486521,-5.6006965663423,49
120,-2.668858771966325,-5.113751000802462,47
130,-4.335168493470681,-5.868079932554289,48
140,-2.9118040461348293,-5.615715047479611,48
150,-5.310294237957358,-6.090032460183658,40
160,-4.198231608796467,-5.732384334427232,47
170,-2.437183945695357,-4.686975832513408,54
180,-1.6335741995888964,-5.195115922774673,49
190,-4.3760298930811246,-6.455568051759532,39
200,-0.8793209476391928,-4.703711700375323,51
210,-3.9965917664449755,-5.553880823704486,46
220,-4.96571177262967,-6.050712578645824,44
230,-4.06666131647401,-5.903975589976387,43
240,-4.406602723762233,-6.192252768730226,45
250,-3.0765094257476466,-5.80522198148692,47
260,-3.6061079823334183,-5.2481252727177825,47
270,-3.9241876082516294,-6.619750046756099,42
280,-4.367960097557099,-6.439818924682539,40
290,-3.635782130795252,-5.1623301742696555,47
300,-3.3795472366196226,-5.554251382025782,44
310,-1.8856860330871081,-5.306090679918523,44
320,-4.96592658328489,-6.011743759758385,42
330,-3.2023263417247922,-5.280934162140006,49
340,-5.9476793081801524,-6.780415314737809,36
350,-2.8284873166538214,-5.308262401473063,51
360,-3.737926995773428,-5.7235639662187285,46
370,-2.608839628588373,-5.066313290096261,52
380,-2.6877492225935566,-5.722075590249114,45
390,-3.2867708063212193,-5.466101750735613,48
400,-3.8142649391208567,-5.44323061096285,48
410,-4.436673259667707,-5.675270990358122,44
420,-3.5669877999870874,-5.221799677126234,48
430,-3.352087472637109,-5.486380996693487,46
440,-4.70685105485649,-6.5770748369392065,44
450,-3.352160323024173,-5.379474338305944,47
460,-3.6343492455478934,-5.750515560115103,48
470,-2.8254724275192546,-5.007060502997438,49
480,-5.481696796948643,-6.929466246919399,35
490,-4.061433297736642,-5.6707436234995665,44
500,-4.102492658624942,-5.7453774701181635,49
510,-2.953667790453525,-5.157333368793907,48
520,-4.40711666194796,-6.025654732631131,43
530,-2.365688210066208,-5.510756406842426,49
540,-4.182950497567909,-5.244055466003307,48
550,-3.5610905700777895,-5.218118958653105,50
560,-4.5072087562845216,-6.034221373306665,43
570,-0.32443666038342034,-5.3700407920755735,49
580,-2.02498732464443,-5.1763529800341415,51
590,-3.1034217245418785,-5.42369807882992,49
600,-4.103968415151073,-5.720993179647773,47
610,-5.092732441704414,-6.186689514084671,42
620,-3.375647156080516,-5.382846956779893,49
630,-2.2483513864822715,-4.70537446500644,54
640,-2.3126079322013746,-5.591054249166622,46
650,-5.217728518819718,-6.213130546186464,42
660,-4.186990577665288,-6.161708470126643,43
670,-3.70277465195813,-5.468801429332733,45
680,-3.1307725603526975,-5.802383917281444,46
690,-1.6914025691120105,-5.302126702117411,50
700,-4.7060649277295195,-6.265769929987848,41
710,-2.0291159429051597,-4.760731020387966,49
720,-4.357659946525038,-5.975495783208344,43
730,-3.8116495766059515,-5.831220343819877,42
740,-3.5566276435120328,-5.817434485061175,43
750,-0.509838183756361,-6.010343835403388,50
760,-4.764503962817073,-6.0355206615318835,44
770,-2.284742476198077,-5.478822118195888,47
780,-3.7299157558265237,-5.6985912399295735,45
790,-3.7649812684515775,-5.569866769283694,45
800,-3.200043124384437,-5.419008884213335,45
810,-4.507952663658388,-6.206071733918205,45
820,0.5543340844295144,-4.737517311508431,56
830,-4.225402602842136,-5.845345487119747,45
840,-4.441825535598953,-6.335408146507227,43
850,-4.968705296263851,-6.2697875928820235,43
860,-4.708450083075,-5.717784473171441,45
870,-2.4658254345040693,-4.6098652849163075,51
880,0.30192356389381914,-4.494145196481968,53
890,-3.933808286853701,-5.465409358972479,47
900,-2.5183416341259313,-4.97490669101939,48
910,1.589997200384572,-5.378449337800287,50
920,-3.3884526800234145,-5.389922854259842,49
930,-3.914915402982125,-5.853540888576461,43
940,-4.82356003618263,-6.056072772483709,42
950,-4.970385820461843,-5.768082840251252,41
960,-3.115222528481574,-5.35317805964027,48
970,-4.312704388314961,-6.000401410444021,47
980,-3.669014646748109,-5.5815850133084,47
990,-5.4495508349506405,-6.472992096077206,38
