iteration,logZs,elbos,Ts
10,-2.135840398081529,-2.420343721585166,17
20,-1.5469995046151077,-2.53279985683161,15
30,-1.7548038502794934,-2.0519775977989774,21
40,-1.782582766915027,-2.090129627064805,14
50,-1.3881863356148347,-1.7339872720835068,16
60,-1.9899590738268718,-2.1666987267659716,16
70,-1.2811466623568002,-1.942132495309586,14
80,-1.90720087186658,-2.2583069124466695,19
90,-1.516729185370724,-1.974082959783625,18
100,-1.922009181844825,-2.1727487538880013,18
110,-0.3884761521819886,-2.237334385861276,14
120,-1.2716008860840593,-1.9156565192411545,17
130,-1.2822806950405576,-1.8464417214397093,17
140,-0.7581687226568365,-1.9264493212555225,18
150,-1.8937102932308996,-2.060141915644099,14
160,-2.0087996820654865,-2.1896893927969843,14
170,-1.3708375799957708,-1.9272078858386303,20
180,-1.2404979911794443,-1.895259181794883,16
190,-1.5821778971822276,-2.565121000139211,20
200,-1.696238641747182,-2.1118461642114417,13
210,-1.6350337406392081,-1.957318052111417,18
220,-1.338571454681936,-1.7616151933825295,23
230,-1.8726552905357088,-2.328759435745722,14
240,-1.6971360272211133,-2.1261664923230166,16
250,-0.7379381861274621,-1.538980548135446,19
260,-0.8992957311610632,-1.8071547638111234,15
270,-2.129048117182632,-2.296123650050917,18
280,-1.79456360397598,-1.960252158342415,18
290,-1.74501328418518,-2.008692912616344,13
300,-0.70612201659418,-1.849032485725967,19
310,0.5839712386739211,-1.783470594180761,18
320,-1.8322771952518044,-1.9963785991539353,21
330,-1.6796863518258083,-2.0227416841535684,14
340,0.33317117811448016,-2.1064064853611786,16
350,-1.7418034560026883,-1.9946266716416527,17
360,-1.3889136920508518,-1.9055624284453343,18
370,-1.2806545141246817,-1.7808375965120888,16
380,-1.8536344018804032,-2.27227542616553,18
390,-1.9476209080300255,-2.204912068681724,12
400,-1.2647540211558388,-1.8353186688169894,16
410,-1.0320403789620056,-1.8183749373265041,15
420,-1.9305659989274608,-2.125424094250623,14
430,-1.704819586035331,-2.0951939374593325,18
440,-1.8463925428683607,-2.143277267357431,18
450,-1.5134259995401975,-2.0169912052075936,15
460,-1.3514986554475663,-1.8096535943388323,12
470,-2.177021883588791,-2.4062659460211004,12
480,-1.4471466221083267,-1.9065134337949852,15
490,-1.662136477764391,-1.9802248600090415,13
500,-1.1793716192897414,-1.826966386142269,13
510,-1.4382352596048396,-2.2028975143864917,15
520,-1.7724461475081683,-2.306803856701756,16
530,-1.550248638463253,-2.0993005264714193,12
540,-1.8099455917661176,-2.038419411184085,18
550,-1.562751268850875,-2.291366182104929,13
560,-1.6527220168041334,-2.0006002979243,16
570,-2.0088821656573446,-2.8690396413180816,9
580,-0.12422440188185702,-1.8940556513107343,12
590,-1.2873087002854957,-1.9836048629729175,12
600,-1.5900006048178181,-2.4836033653843286,12
610,0.21108382190279285,-1.6003303367030717,12
620,-1.5752969719310679,-2.1813997383779213,15
630,-1.9443550224815334,-2.2079434489641523,18
640,-1.6023617800811825,-2.06289079685554,17
650,0.369031071621464,-1.629631781561478,15
660,-1.5843946041123877,-1.9351973484194107,15
670,-1.4270791706972803,-2.070862440639728,18
680,-1.3281120277005676,-2.0139281799471904,12
690,-1.5697599510207245,-2.2596600758037844,15
700,-2.001774689475968,-2.1416756596145725,14
710,-1.435123397139333,-2.040163119160216,17
720,-1.700232188105427,-1.955249900830808,13
730,-1.9239209546750933,-2.2134348685168392,13
740,-1.3184636800772513,-1.8241912786878356,17
750,0.5247727994112905,-2.030534950036516,22
760,-1.8722197393992115,-2.2612733068410154,12
770,-1.4405101727214973,-1.7525732321623217,13
780,-1.811499333457889,-2.16860781226989,21
790,-1.8996151617367794,-2.2129488081350583,12
800,-0.5176048918472174,-1.8402859855239606,16
810,-2.2363204195642115,-2.6236568735547694,13
820,-1.4141796998438099,-1.9340452404606514,21
830,-1.8812090372831758,-2.234654964988088,13
840,-1.5026261521022108,-2.145551292045113,16
850,-2.024071523090926,-2.1158679107990928,16
860,-2.0701656829095754,-2.1877107330675143,14
870,-1.5544913423025069,-2.088178122834054,16
880,-1.817543331642859,-2.5287007437131774,12
890,-2.0710085295000877,-2.225306945945467,16
900,-1.1964574328273794,-1.7299476660393258,23
910,-1.82013964105277,-2.196257868450924,13
920,-1.5218308789973516,-1.8990549039935165,19
930,-1.22274091255979,-1.6902068867656421,14
940,-1.6210215633785878,-2.1891906741127576,15
950,-1.5600474685880061,-1.890855241805136,15
960,-2.0381204504008696,-2.205802596213308,9
970,-1.9241458151149131,-2.1054001099723227,16
980,-1.6295879752583227,-2.025431657467213,16
990,-1.2957860454214818,-2.1603436407687404,13
1000,-1.6173228696852568,-2.694823457533967,17
1010,-1.2231658717271574,-2.015827187122863,17
1020,-2.0636488658557726,-2.169407899459792,14
1030,-1.5791626423103957,-2.124396731634222,15
1040,-2.0507653354469273,-2.2562748077311348,14
1050,-1.676035137780297,-1.9568864712177363,17
1060,-1.9865534945568397,-2.232294834281945,10
1070,-1.685463413175413,-2.266104972270482,20
1080,-1.6575761129652007,-2.1757563230168078,15
1090,-0.30787198705929963,-1.7175576229752199,18
1100,-1.8564146418161296,-2.0738744395202406,14
1110,-0.7722678536320813,-2.0410416609443827,20
1120,-1.2991674902452899,-1.9135161948056323,15
1130,-1.4321118895652396,-1.9852355889786057,15
1140,-1.9795205057425305,-2.2679437424575513,11
1150,-1.7159211700202555,-1.9597979718371301,16
1160,-1.5737831576018286,-1.954668138012519,15
1170,-1.8757400441170653,-2.2581282201664723,13
1180,-1.6333012644962335,-2.099948911548204,17
1190,-1.8505065254814763,-2.0755015033455835,16
1200,-1.5695013935613225,-2.059772689436976,18
